run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,ulp_step_adjusted,eps_ulps_bumped,hp_3point_sec,high_precision_points,hp_3point_attempted,hp_3point_resolved,hp_3point_failed,hp_flat_tol_scale
2026-05-01 16:07:25,75,0.118222,0.002286,0.120508,2813,59,0.651344634060,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,76,0.123311,0.003212,0.126522,2889,53,0.649350649351,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,77,0.128734,0.002351,0.131084,2965,49,0.647462443786,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,78,0.132389,0.002370,0.134759,3043,63,0.651925552938,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,79,0.139046,0.002654,0.141700,3121,55,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,80,0.130329,0.002898,0.133226,3201,53,0.648172905924,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,81,0.134345,0.002902,0.137246,3281,63,0.652464023011,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,82,0.138406,0.002913,0.141319,3363,55,0.650602409639,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,83,0.140566,0.002705,0.143272,3445,55,0.648832667165,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,84,0.158095,0.002691,0.160786,3529,63,0.647118281824,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,85,0.158964,0.002873,0.161837,3613,55,0.651162790698,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,86,0.162161,0.003866,0.166027,3699,65,0.649446968641,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,87,0.158276,0.004138,0.162414,3785,61,0.647727272727,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,89,0.161107,0.003526,0.164632,3961,65,0.650020353055,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,88,0.171048,0.003291,0.174339,3873,59,0.651685393258,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,90,0.161629,0.003362,0.164991,4051,65,0.648351648352,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,91,0.166938,0.004293,0.171231,4141,59,0.646758103918,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,92,0.175885,0.005352,0.181237,4233,69,0.650556777280,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,93,0.184419,0.013220,0.197638,4325,65,0.648936170213,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,94,0.178862,0.009469,0.188331,4419,63,0.647386305776,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,95,0.186323,0.004164,0.190487,4513,75,0.651059703863,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,96,0.183416,0.004726,0.188143,4609,65,0.649484536082,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,97,0.199134,0.004210,0.203345,4705,71,0.647976070321,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,98,0.200605,0.003987,0.204592,4803,75,0.651532175883,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,99,0.199530,0.003993,0.203523,4901,65,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,100,0.226729,0.004554,0.231283,5001,67,0.648530820990,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,101,0.221018,0.004652,0.225670,5101,77,0.651976878618,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,102,0.208979,0.004569,0.213548,5203,65,0.650485436893,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,103,0.221333,0.005715,0.227048,5305,73,0.649053586354,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,104,0.218413,0.004315,0.222727,5409,79,0.652396190632,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,105,0.230587,0.005357,0.235944,5513,71,0.650943396226,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,106,0.234911,0.005224,0.240135,5619,77,0.649547055457,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,107,0.227292,0.007170,0.234462,5725,77,0.652792226356,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,108,0.242938,0.005957,0.248895,5833,75,0.651376146789,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,109,0.266061,0.008623,0.274684,5941,79,0.650013624101,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,110,0.270536,0.005473,0.276010,6051,77,0.648683954550,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,111,0.274602,0.005754,0.280356,6161,81,0.651785714286,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,112,0.287097,0.006497,0.293594,6273,83,0.650455433764,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,113,0.301958,0.005412,0.307371,6385,77,0.649122807018,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,114,0.285875,0.004975,0.290850,6499,81,0.652173913043,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,115,0.321394,0.005358,0.326752,6613,85,0.650874404477,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,116,0.333850,0.005892,0.339742,6729,79,0.649572649573,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,118,0.303714,0.005505,0.309220,6963,89,0.651272262728,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,117,0.322667,0.005798,0.328465,6845,79,0.648316764240,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,119,0.309330,0.005951,0.315282,7081,81,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,120,0.296542,0.005994,0.302535,7201,81,0.648771478766,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,121,0.321620,0.007888,0.329508,7321,89,0.651650565254,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,122,0.328535,0.015824,0.344359,7443,83,0.650406504065,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,123,0.322244,0.006624,0.328868,7565,87,0.649204200578,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,124,0.322684,0.007135,0.329819,7689,87,0.648027693015,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,125,0.321301,0.009025,0.330326,7813,87,0.650793650794,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,126,0.325302,0.013864,0.339166,7939,91,0.649616487669,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,127,0.338056,0.006799,0.344855,8065,89,0.648464002879,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,128,0.341942,0.006984,0.348926,8193,89,0.651162790698,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,129,0.346099,0.006369,0.352467,8321,91,0.650009754257,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,130,0.365697,0.006604,0.372301,8451,87,0.648854961832,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,131,0.363423,0.007264,0.370687,8581,91,0.651515151515,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,132,0.371610,0.007930,0.379541,8713,93,0.650385286995,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,133,0.363765,0.008316,0.372081,8845,93,0.649253731343,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,134,0.378546,0.017589,0.396134,8979,91,0.651851851852,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,135,0.383369,0.006760,0.390129,9113,95,0.650744259039,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,136,0.387377,0.007909,0.395286,9249,95,0.649635036496,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,137,0.392070,0.007732,0.399802,9385,95,0.652173913043,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,138,0.397103,0.007054,0.404157,9523,99,0.651087742296,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,139,0.397778,0.007839,0.405617,9661,95,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,140,0.412205,0.007460,0.419666,9801,99,0.648944391507,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,141,0.421055,0.008009,0.429064,9941,99,0.651416718111,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,142,0.427290,0.007231,0.434521,10083,99,0.650349650350,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,143,0.429327,0.007498,0.436825,10225,99,0.649313461217,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,144,0.438219,0.008103,0.446321,10369,109,0.651732086639,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,145,0.437144,0.007715,0.444859,10513,101,0.650684931507,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,146,0.459532,0.008961,0.468493,10659,101,0.649667471744,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,147,0.453399,0.008379,0.461778,10805,109,0.652034675070,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,148,0.475643,0.009035,0.484678,10953,99,0.651006711409,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,149,0.479344,0.009747,0.489090,11101,105,0.650007326401,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,150,0.491406,0.009745,0.501151,11251,109,0.652325244875,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,151,0.503197,0.008900,0.512097,11401,101,0.651315789474,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,152,0.496616,0.009221,0.505837,11553,109,0.650333857666,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,153,0.507308,0.011173,0.518481,11705,109,0.652604498205,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,154,0.512737,0.011149,0.523886,11859,103,0.651612903226,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,155,0.520166,0.011772,0.531938,12013,119,0.650647833998,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,156,0.528830,0.010665,0.539495,12169,107,0.649699319716,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,157,0.523922,0.011196,0.535117,12325,109,0.651898734177,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,158,0.559638,0.011044,0.570682,12483,119,0.650949965867,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,159,0.561667,0.009718,0.571385,12641,111,0.650017173667,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,160,0.557984,0.009871,0.567855,12801,111,0.652173913043,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,161,0.564544,0.010688,0.575232,12961,121,0.651240911128,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,162,0.571808,0.009334,0.581142,13123,111,0.650306748466,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,163,0.586680,0.011147,0.597827,13285,115,0.652439024390,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,164,0.594425,0.009610,0.604036,13449,119,0.651521279802,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,165,0.597801,0.009976,0.607777,13613,109,0.650602409639,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,166,0.605534,0.011079,0.616614,13779,121,0.649706495335,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,167,0.596323,0.011181,0.607504,13945,121,0.651791638348,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,168,0.598818,0.010422,0.609240,14113,111,0.650887573964,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,169,0.599981,0.010251,0.610232,14281,119,0.650005703877,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,170,0.618349,0.009978,0.628327,14451,125,0.652052513478,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,171,0.619265,0.013286,0.632551,14621,115,0.651162790698,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,172,0.627251,0.024242,0.651493,14793,125,0.650294537822,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,173,0.630572,0.013326,0.643897,14965,123,0.649439741615,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,174,0.648351,0.012490,0.660842,15139,117,0.651428571429,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,175,0.670648,0.013862,0.684510,15313,127,0.650573527580,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,176,0.682683,0.012468,0.695150,15489,125,0.649731515178,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,177,0.679885,0.012811,0.692696,15665,125,0.651685393258,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,178,0.703705,0.014302,0.718007,15843,125,0.650843168009,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,179,0.698594,0.012979,0.711572,16021,123,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,180,0.686546,0.014120,0.700667,16201,131,0.651933701657,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,181,0.707298,0.013575,0.720873,16381,129,0.651103921346,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,182,0.706863,0.013196,0.720059,16563,123,0.650273224044,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,183,0.712322,0.015079,0.727401,16745,131,0.649461369517,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,184,0.725279,0.014366,0.739644,16929,133,0.651356219849,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,185,0.726199,0.014372,0.740571,17113,123,0.650537634409,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,186,0.745960,0.014331,0.760291,17299,131,0.649737324175,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,187,0.755044,0.013978,0.769022,17485,137,0.651600468188,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,188,0.765566,0.014683,0.780249,17673,127,0.650793650794,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,189,0.795032,0.015853,0.810884,17861,133,0.650004566224,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,190,0.795653,0.014756,0.810408,18051,139,0.651837045614,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 16:07:25,191,0.793756,0.015012,0.808768,18241,131,0.651041666667,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
