run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points
2026-04-30 15:24:08,66,0.016818,0.003131,0.019949,2179
2026-04-30 15:24:08,67,0.017319,0.002965,0.020284,2245
2026-04-30 15:24:08,68,0.018465,0.003082,0.021547,2313
2026-04-30 15:24:08,69,0.018594,0.003805,0.022400,2381
2026-04-30 15:24:08,70,0.018737,0.004073,0.022810,2451
2026-04-30 15:24:08,71,0.032210,0.004066,0.036276,2521
2026-04-30 15:24:08,72,0.019815,0.003461,0.023276,2593
2026-04-30 15:24:08,73,0.020530,0.004394,0.024924,2665
2026-04-30 15:24:08,74,0.020889,0.003972,0.024861,2739
2026-04-30 15:24:08,75,0.021369,0.004134,0.025503,2813
2026-04-30 15:24:08,76,0.022283,0.004151,0.026434,2889
2026-04-30 15:24:08,77,0.022486,0.004496,0.026982,2965
2026-04-30 15:24:08,78,0.023326,0.004020,0.027345,3043
2026-04-30 15:24:08,79,0.024567,0.009091,0.033659,3121
2026-04-30 15:24:08,80,0.024467,0.004628,0.029095,3201
2026-04-30 15:24:08,81,0.025138,0.005113,0.030251,3281
2026-04-30 15:24:08,82,0.026541,0.004748,0.031289,3363
2026-04-30 15:24:08,83,0.025695,0.004805,0.030500,3445
2026-04-30 15:24:08,84,0.027332,0.005135,0.032467,3529
2026-04-30 15:24:08,85,0.027385,0.004891,0.032276,3613
2026-04-30 15:24:08,86,0.028693,0.006022,0.034714,3699
2026-04-30 15:24:08,87,0.029316,0.006727,0.036043,3785
2026-04-30 15:24:08,88,0.029783,0.005824,0.035607,3873
2026-04-30 15:24:08,89,0.029719,0.005846,0.035564,3961
2026-04-30 15:24:08,90,0.030763,0.006415,0.037177,4051
2026-04-30 15:24:08,91,0.031426,0.013012,0.044438,4141
2026-04-30 15:24:08,92,0.032434,0.006663,0.039097,4233
2026-04-30 15:24:08,93,0.033477,0.007076,0.040554,4325
2026-04-30 15:24:08,94,0.033323,0.007100,0.040423,4419
2026-04-30 15:24:08,95,0.046223,0.007357,0.053580,4513
2026-04-30 15:24:08,96,0.035208,0.007992,0.043200,4609
2026-04-30 15:24:08,97,0.035487,0.008108,0.043595,4705
2026-04-30 15:24:08,98,0.035187,0.008230,0.043417,4803
2026-04-30 15:24:08,99,0.037115,0.007589,0.044704,4901
2026-04-30 15:24:08,100,0.038373,0.010598,0.048971,5001
2026-04-30 15:24:08,101,0.038547,0.008346,0.046893,5101
2026-04-30 15:24:08,102,0.039322,0.008383,0.047705,5203
2026-04-30 15:24:08,103,0.039907,0.007974,0.047880,5305
2026-04-30 15:24:08,104,0.041291,0.009419,0.050710,5409
2026-04-30 15:24:08,105,0.044000,0.008467,0.052468,5513
2026-04-30 15:24:08,106,0.042733,0.008513,0.051246,5619
2026-04-30 15:24:08,107,0.043400,0.009059,0.052459,5725
2026-04-30 15:24:08,108,0.057645,0.010016,0.067661,5833
2026-04-30 15:24:08,109,0.045270,0.009010,0.054280,5941
2026-04-30 15:24:08,110,0.046672,0.009786,0.056457,6051
2026-04-30 15:24:08,111,0.047815,0.008986,0.056801,6161
2026-04-30 15:24:08,112,0.047661,0.009304,0.056965,6273
2026-04-30 15:24:08,113,0.047599,0.009314,0.056912,6385
2026-04-30 15:24:08,114,0.049468,0.009840,0.059308,6499
2026-04-30 15:24:08,115,0.050655,0.010024,0.060679,6613
2026-04-30 15:24:08,116,0.052033,0.010549,0.062582,6729
2026-04-30 15:24:08,117,0.052719,0.010804,0.063523,6845
2026-04-30 15:24:08,118,0.052692,0.013804,0.066496,6963
2026-04-30 15:24:08,119,0.100618,0.010326,0.110944,7081
2026-04-30 15:24:08,120,0.055007,0.011549,0.066556,7201
2026-04-30 15:24:08,121,0.055205,0.012658,0.067862,7321
2026-04-30 15:24:08,122,0.055948,0.011599,0.067547,7443
2026-04-30 15:24:08,123,0.058155,0.013844,0.071999,7565
2026-04-30 15:24:08,124,0.058656,0.012709,0.071365,7689
2026-04-30 15:24:08,125,0.059464,0.011968,0.071433,7813
2026-04-30 15:24:08,126,0.060496,0.017024,0.077519,7939
2026-04-30 15:24:08,127,0.074176,0.011477,0.085653,8065
2026-04-30 15:24:08,128,0.061123,0.012544,0.073667,8193
2026-04-30 15:24:08,129,0.065344,0.013627,0.078971,8321
2026-04-30 15:24:08,130,0.063686,0.012957,0.076642,8451
2026-04-30 15:24:08,131,0.064835,0.019270,0.084105,8581
2026-04-30 15:24:08,132,0.066031,0.013104,0.079135,8713
2026-04-30 15:24:08,133,0.068073,0.013952,0.082025,8845
2026-04-30 15:24:08,134,0.068029,0.014026,0.082055,8979
2026-04-30 15:24:08,135,0.082323,0.012473,0.094796,9111
2026-04-30 15:24:08,136,0.070082,0.014124,0.084206,9249
2026-04-30 15:24:08,137,0.070130,0.013125,0.083254,9385
2026-04-30 15:24:08,138,0.072520,0.014122,0.086642,9523
2026-04-30 15:24:08,139,0.073697,0.013546,0.087243,9661
2026-04-30 15:24:08,140,0.073336,0.014833,0.088169,9801
2026-04-30 15:24:08,141,0.087707,0.014232,0.101939,9941
2026-04-30 15:24:08,142,0.076061,0.013861,0.089922,10083
2026-04-30 15:24:08,143,0.076693,0.014209,0.090902,10225
2026-04-30 15:24:08,144,0.079423,0.014289,0.093712,10369
2026-04-30 15:24:08,145,0.078417,0.015266,0.093683,10513
2026-04-30 15:24:08,146,0.078786,0.015968,0.094754,10659
2026-04-30 15:24:08,147,0.093505,0.016670,0.110175,10805
2026-04-30 15:24:08,148,0.081984,0.017145,0.099129,10953
2026-04-30 15:24:08,149,0.082556,0.018874,0.101431,11101
2026-04-30 15:24:08,150,0.084607,0.016717,0.101324,11251
2026-04-30 15:24:08,151,0.084507,0.016206,0.100713,11401
2026-04-30 15:24:08,152,0.099082,0.015975,0.115057,11553
2026-04-30 15:24:08,153,0.089502,0.016208,0.105711,11705
2026-04-30 15:24:08,154,0.089739,0.017381,0.107120,11859
2026-04-30 15:24:08,155,0.090223,0.016511,0.106734,12013
2026-04-30 15:24:08,156,0.091204,0.017812,0.109016,12169
2026-04-30 15:24:08,157,0.106811,0.016734,0.123545,12325
2026-04-30 15:24:08,158,0.093878,0.021367,0.115246,12483
2026-04-30 15:24:08,159,0.095315,0.016759,0.112074,12641
2026-04-30 15:24:08,160,0.095861,0.017619,0.113480,12801
2026-04-30 15:24:08,161,0.096640,0.017981,0.114622,12961
2026-04-30 15:24:08,162,0.112454,0.019782,0.132236,13123
2026-04-30 15:24:08,163,0.098867,0.024549,0.123416,13285
2026-04-30 15:24:08,164,0.099655,0.020140,0.119795,13449
2026-04-30 15:24:08,165,0.102150,0.018919,0.121069,13613
2026-04-30 15:24:08,166,0.102361,0.033485,0.135847,13779
2026-04-30 15:24:08,167,0.104778,0.018460,0.123239,13945
2026-04-30 15:24:08,168,0.107336,0.019081,0.126417,14113
2026-04-30 15:24:08,169,0.106492,0.021043,0.127535,14281
2026-04-30 15:24:08,170,0.106911,0.019298,0.126209,14451
2026-04-30 15:24:08,171,0.122839,0.021671,0.144510,14621
2026-04-30 15:24:08,172,0.109724,0.025467,0.135192,14793
2026-04-30 15:24:08,173,0.112598,0.021770,0.134368,14965
2026-04-30 15:24:08,174,0.114164,0.022002,0.136166,15139
2026-04-30 15:24:08,175,0.128989,0.039427,0.168415,15313
2026-04-30 15:24:08,176,0.126255,0.022596,0.148850,15489
2026-04-30 15:24:08,177,0.117497,0.023159,0.140656,15665
2026-04-30 15:24:08,178,0.167347,0.025856,0.193203,15843
2026-04-30 15:24:08,179,0.119171,0.023532,0.142702,16021
2026-04-30 15:24:08,180,0.120238,0.022944,0.143182,16201
2026-04-30 15:24:08,181,0.121671,0.026165,0.147836,16381
2026-04-30 15:24:08,182,0.137963,0.025665,0.163628,16563
2026-04-30 15:24:08,183,0.128074,0.030120,0.158194,16745
2026-04-30 15:24:08,184,0.125881,0.027105,0.152987,16929
2026-04-30 15:24:08,185,0.127574,0.039986,0.167560,17113
2026-04-30 15:24:08,186,0.129074,0.026340,0.155414,17299
2026-04-30 15:24:08,187,0.129940,0.028421,0.158361,17485
2026-04-30 15:24:08,188,0.133841,0.034782,0.168622,17673
2026-04-30 15:24:08,189,0.149804,0.029037,0.178841,17861
2026-04-30 15:24:08,190,0.138509,0.028847,0.167356,18051
2026-04-30 15:24:08,191,0.137868,0.030596,0.168464,18241
2026-04-30 15:24:08,192,0.156604,0.027640,0.184244,18433
2026-04-30 15:24:08,193,0.139284,0.031779,0.171063,18625
2026-04-30 15:24:08,194,0.146557,0.033725,0.180281,18819
2026-04-30 15:24:08,195,0.155778,0.033086,0.188864,19013
2026-04-30 15:24:08,196,0.143175,0.027849,0.171024,19209
2026-04-30 15:24:08,197,0.144429,0.035657,0.180086,19403
2026-04-30 15:24:08,198,0.164660,0.036887,0.201547,19603
2026-04-30 15:24:08,199,0.147056,0.030952,0.178008,19801
2026-04-30 15:24:08,200,0.156254,0.030084,0.186339,20001
2026-04-30 15:24:08,201,0.166291,0.029425,0.195716,20201
2026-04-30 15:24:08,202,0.154667,0.032150,0.186817,20403
2026-04-30 15:24:08,203,0.156692,0.029347,0.186039,20605
2026-04-30 15:24:08,204,0.172229,0.030450,0.202679,20809
2026-04-30 15:24:08,205,0.156030,0.031548,0.187579,21013
2026-04-30 15:24:08,206,0.160084,0.043260,0.203344,21219
2026-04-30 15:24:08,207,0.164944,0.031966,0.196910,21425
2026-04-30 15:24:08,208,0.166033,0.032978,0.199011,21633
