run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points
2026-04-30 15:39:51,141,0.085457,0.014132,0.099589,9941
2026-04-30 15:39:51,142,0.074647,0.014282,0.088929,10083
2026-04-30 15:39:51,143,0.075655,0.022819,0.098475,10225
2026-04-30 15:39:51,144,0.101986,0.016678,0.118664,10369
2026-04-30 15:39:51,145,0.075965,0.017551,0.093516,10513
2026-04-30 15:39:51,146,0.078090,0.018587,0.096677,10659
2026-04-30 15:39:51,147,0.093489,0.017711,0.111200,10805
2026-04-30 15:39:51,148,0.080650,0.019330,0.099980,10953
2026-04-30 15:39:51,149,0.081104,0.018146,0.099250,11101
2026-04-30 15:39:51,150,0.083987,0.018548,0.102534,11251
2026-04-30 15:39:51,151,0.085358,0.017875,0.103233,11401
2026-04-30 15:39:51,152,0.102205,0.017829,0.120034,11553
2026-04-30 15:39:51,153,0.086317,0.017582,0.103899,11705
2026-04-30 15:39:51,154,0.087255,0.016106,0.103361,11859
2026-04-30 15:39:51,155,0.087692,0.016568,0.104260,12013
2026-04-30 15:39:51,156,0.089208,0.017422,0.106631,12169
2026-04-30 15:39:51,157,0.104222,0.021208,0.125430,12325
2026-04-30 15:39:51,158,0.090762,0.016777,0.107540,12483
2026-04-30 15:39:51,159,0.093356,0.016855,0.110212,12641
2026-04-30 15:39:51,160,0.093300,0.017282,0.110582,12801
2026-04-30 15:39:51,161,0.095106,0.017925,0.113032,12961
2026-04-30 15:39:51,162,0.112012,0.019905,0.131917,13123
2026-04-30 15:39:51,163,0.096910,0.017590,0.114499,13285
2026-04-30 15:39:51,164,0.097231,0.021701,0.118932,13449
2026-04-30 15:39:51,165,0.100022,0.018211,0.118232,13613
2026-04-30 15:39:51,166,0.100562,0.036862,0.137425,13779
2026-04-30 15:39:51,167,0.102599,0.026214,0.128813,13945
2026-04-30 15:39:51,168,0.104275,0.019160,0.123436,14113
2026-04-30 15:39:51,169,0.103710,0.023003,0.126713,14281
2026-04-30 15:39:51,170,0.104621,0.021113,0.125734,14451
2026-04-30 15:39:51,171,0.120091,0.021084,0.141175,14621
2026-04-30 15:39:51,172,0.106487,0.022584,0.129071,14793
2026-04-30 15:39:51,173,0.108825,0.022839,0.131664,14965
2026-04-30 15:39:51,174,0.111287,0.023303,0.134590,15139
2026-04-30 15:39:51,175,0.123955,0.022484,0.146439,15313
2026-04-30 15:39:51,176,0.112116,0.022450,0.134567,15489
2026-04-30 15:39:51,177,0.114170,0.022448,0.136617,15665
2026-04-30 15:39:51,178,0.128891,0.023056,0.151947,15843
2026-04-30 15:39:51,179,0.116897,0.029319,0.146216,16021
2026-04-30 15:39:51,180,0.118190,0.022992,0.141182,16201
2026-04-30 15:39:51,181,0.118349,0.023732,0.142081,16381
2026-04-30 15:39:51,182,0.134500,0.025846,0.160347,16563
2026-04-30 15:39:51,183,0.121339,0.031364,0.152703,16745
2026-04-30 15:39:51,184,0.121877,0.025747,0.147624,16929
2026-04-30 15:39:51,185,0.125277,0.039880,0.165157,17113
2026-04-30 15:39:51,186,0.125846,0.025145,0.150991,17299
2026-04-30 15:39:51,187,0.128587,0.029886,0.158473,17485
2026-04-30 15:39:51,188,0.129460,0.026157,0.155617,17673
2026-04-30 15:39:51,189,0.143939,0.027485,0.171425,17861
2026-04-30 15:39:51,190,0.131110,0.029652,0.160762,18051
2026-04-30 15:39:51,191,0.133304,0.027789,0.161094,18241
2026-04-30 15:39:51,192,0.149116,0.030707,0.179823,18433
2026-04-30 15:39:51,193,0.134748,0.032658,0.167405,18625
2026-04-30 15:39:51,194,0.136698,0.030499,0.167196,18819
2026-04-30 15:39:51,195,0.152499,0.028906,0.181406,19013
2026-04-30 15:39:51,196,0.138682,0.029290,0.167972,19209
2026-04-30 15:39:51,197,0.141058,0.031612,0.172669,19403
2026-04-30 15:39:51,198,0.157746,0.030908,0.188653,19603
2026-04-30 15:39:51,199,0.144322,0.030594,0.174916,19801
2026-04-30 15:39:51,200,0.146828,0.030775,0.177604,20001
2026-04-30 15:39:51,201,0.160993,0.030010,0.191003,20201
2026-04-30 15:39:51,202,0.147177,0.034015,0.181192,20403
2026-04-30 15:39:51,203,0.149751,0.036090,0.185841,20605
2026-04-30 15:39:51,204,0.198019,0.036691,0.234710,20809
2026-04-30 15:39:51,205,0.152816,0.043301,0.196117,21013
2026-04-30 15:39:51,206,0.154483,0.051764,0.206248,21219
2026-04-30 15:39:51,207,0.155914,0.029749,0.185663,21425
2026-04-30 15:39:51,208,0.155281,0.038235,0.193516,21633
2026-04-30 15:39:51,209,0.174831,0.036198,0.211028,21841
2026-04-30 15:39:51,210,0.161063,0.043275,0.204339,22049
2026-04-30 15:39:51,211,0.161383,0.036674,0.198057,22261
2026-04-30 15:39:51,212,0.176712,0.037939,0.214652,22473
2026-04-30 15:39:51,213,0.165070,0.033276,0.198346,22685
2026-04-30 15:39:51,214,0.179816,0.032149,0.211965,22899
2026-04-30 15:39:51,215,0.167988,0.034763,0.202751,23113
2026-04-30 15:39:51,216,0.169980,0.032418,0.202399,23329
2026-04-30 15:39:51,217,0.183907,0.034601,0.218508,23543
2026-04-30 15:39:51,218,0.174302,0.032945,0.207247,23763
2026-04-30 15:39:51,219,0.190335,0.035999,0.226334,23981
2026-04-30 15:39:51,220,0.174636,0.035591,0.210228,24201
2026-04-30 15:39:51,221,0.193826,0.036297,0.230122,24421
2026-04-30 15:39:51,222,0.177910,0.035947,0.213857,24643
2026-04-30 15:39:51,223,0.179247,0.036182,0.215429,24865
2026-04-30 15:39:51,224,0.201094,0.039570,0.240665,25089
2026-04-30 15:39:51,225,0.195417,0.051303,0.246720,25311
2026-04-30 15:39:51,226,0.201107,0.042109,0.243216,25539
2026-04-30 15:39:51,227,0.187087,0.042823,0.229910,25765
2026-04-30 15:39:51,228,0.202812,0.039086,0.241898,25993
2026-04-30 15:39:51,229,0.187814,0.038011,0.225825,26221
2026-04-30 15:39:51,230,0.207749,0.038514,0.246264,26451
2026-04-30 15:39:51,231,0.191375,0.037938,0.229313,26681
2026-04-30 15:39:51,232,0.193642,0.053727,0.247369,26913
2026-04-30 15:39:51,233,0.198459,0.039851,0.238311,27145
2026-04-30 15:39:51,234,0.198953,0.058853,0.257807,27379
2026-04-30 15:39:51,235,0.203474,0.041936,0.245410,27613
2026-04-30 15:39:51,236,0.243297,0.065651,0.308949,27849
2026-04-30 15:39:51,237,0.202130,0.044443,0.246573,28085
2026-04-30 15:39:51,238,0.204216,0.060039,0.264255,28323
2026-04-30 15:39:51,239,0.208270,0.046863,0.255134,28561
2026-04-30 15:39:51,240,0.213771,0.064363,0.278134,28799
2026-04-30 15:39:51,241,0.213374,0.047044,0.260419,29041
2026-04-30 15:39:51,242,0.219902,0.068197,0.288099,29283
2026-04-30 15:39:51,243,0.214451,0.053726,0.268177,29525
2026-04-30 15:39:51,244,0.233763,0.045832,0.279595,29769
2026-04-30 15:39:51,245,0.217396,0.048129,0.265525,30013
2026-04-30 15:39:51,246,0.237597,0.051045,0.288642,30259
2026-04-30 15:39:51,247,0.225829,0.056617,0.282446,30505
2026-04-30 15:39:51,248,0.243520,0.052014,0.295534,30753
2026-04-30 15:39:51,249,0.224277,0.053555,0.277831,31001
2026-04-30 15:39:51,250,0.246381,0.055349,0.301731,31251
2026-04-30 15:39:51,251,0.232875,0.057515,0.290390,31501
2026-04-30 15:39:51,252,0.247948,0.053530,0.301478,31753
2026-04-30 15:39:51,253,0.249309,0.053463,0.302772,32005
2026-04-30 15:39:51,254,0.236578,0.049288,0.285866,32259
2026-04-30 15:39:51,255,0.251871,0.048461,0.300332,32511
2026-04-30 15:39:51,256,0.234565,0.050941,0.285506,32769
2026-04-30 15:39:51,257,0.252955,0.051066,0.304021,33025
2026-04-30 15:39:51,258,0.241814,0.072765,0.314579,33283
2026-04-30 15:39:51,259,0.240154,0.049685,0.289839,33541
2026-04-30 15:39:51,260,0.262121,0.050822,0.312943,33801
2026-04-30 15:39:51,261,0.244555,0.053201,0.297756,34061
2026-04-30 15:39:51,262,0.264653,0.053081,0.317734,34323
2026-04-30 15:39:51,263,0.250815,0.075563,0.326378,34585
2026-04-30 15:39:51,264,0.250071,0.053054,0.303125,34849
2026-04-30 15:39:51,265,0.271454,0.052930,0.324383,35113
2026-04-30 15:39:51,266,0.256972,0.055239,0.312211,35379
2026-04-30 15:39:51,267,0.286016,0.066977,0.352993,35645
2026-04-30 15:39:51,268,0.278969,0.057653,0.336622,35913
2026-04-30 15:39:51,269,0.269683,0.065923,0.335606,36181
2026-04-30 15:39:51,270,0.285005,0.062124,0.347129,36451
2026-04-30 15:39:51,271,0.291798,0.060220,0.352017,36721
2026-04-30 15:39:51,272,0.275883,0.063882,0.339765,36993
2026-04-30 15:39:51,273,0.286477,0.056031,0.342508,37263
2026-04-30 15:39:51,274,0.289208,0.057805,0.347013,37537
2026-04-30 15:39:51,275,0.309856,0.062709,0.372565,37813
2026-04-30 15:39:51,276,0.290416,0.055856,0.346271,38089
2026-04-30 15:39:51,277,0.298300,0.057406,0.355706,38363
2026-04-30 15:39:51,278,0.283256,0.058313,0.341569,38643
2026-04-30 15:39:51,279,0.300652,0.062046,0.362698,38921
2026-04-30 15:39:51,280,0.301696,0.059766,0.361462,39201
2026-04-30 15:39:51,281,0.287675,0.078893,0.366568,39481
2026-04-30 15:39:51,282,0.287458,0.061900,0.349358,39763
2026-04-30 15:39:51,283,0.308124,0.058500,0.366624,40045
2026-04-30 15:39:51,284,0.309934,0.064380,0.374314,40329
2026-04-30 15:39:51,285,0.293075,0.063313,0.356388,40613
2026-04-30 15:39:51,286,0.313173,0.059000,0.372173,40899
2026-04-30 15:39:51,287,0.314669,0.061885,0.376554,41185
2026-04-30 15:39:51,288,0.318536,0.065312,0.383849,41471
2026-04-30 15:39:51,289,0.304455,0.062895,0.367350,41761
2026-04-30 15:39:51,290,0.322643,0.066831,0.389474,42051
2026-04-30 15:39:51,291,0.322576,0.067686,0.390262,42341
2026-04-30 15:39:51,292,0.330261,0.069732,0.399994,42633
2026-04-30 15:39:51,293,0.319279,0.073154,0.392433,42925
2026-04-30 15:39:51,294,0.337313,0.064991,0.402304,43219
2026-04-30 15:39:51,295,0.333512,0.065810,0.399322,43513
2026-04-30 15:39:51,296,0.336569,0.064223,0.400792,43809
2026-04-30 15:39:51,297,0.321285,0.088584,0.409869,44105
2026-04-30 15:39:51,298,0.325462,0.064557,0.390019,44403
2026-04-30 15:39:51,299,0.340837,0.066192,0.407028,44701
2026-04-30 15:39:51,300,0.339889,0.070788,0.410677,45001
2026-04-30 15:39:51,301,0.348174,0.068262,0.416436,45299
2026-04-30 15:39:51,302,0.348065,0.073154,0.421219,45603
2026-04-30 15:39:51,303,0.333802,0.099708,0.433510,45905
2026-04-30 15:39:51,304,0.338726,0.088795,0.427522,46207
2026-04-30 15:39:51,305,0.381693,0.068438,0.450131,46513
2026-04-30 15:39:51,306,0.356368,0.069982,0.426350,46819
2026-04-30 15:39:51,307,0.362427,0.070068,0.432495,47125
2026-04-30 15:39:51,308,0.364670,0.077549,0.442219,47433
2026-04-30 15:39:51,309,0.346805,0.099004,0.445810,47741
2026-04-30 15:39:51,310,0.351799,0.070060,0.421859,48051
2026-04-30 15:39:51,311,0.364759,0.069396,0.434155,48361
2026-04-30 15:39:51,312,0.365762,0.074694,0.440457,48669
2026-04-30 15:39:51,313,0.373267,0.073628,0.446895,48985
2026-04-30 15:39:51,314,0.374065,0.072715,0.446781,49299
2026-04-30 15:39:51,315,0.380840,0.072743,0.453583,49611
2026-04-30 15:39:51,316,0.391863,0.080780,0.472642,49929
2026-04-30 15:39:51,317,0.400727,0.082031,0.482759,50245
2026-04-30 15:39:51,318,0.382149,0.100752,0.482901,50563
2026-04-30 15:39:51,319,0.388997,0.116497,0.505493,50881
2026-04-30 15:39:51,320,0.385530,0.095464,0.480993,51201
2026-04-30 15:39:51,321,0.407253,0.083199,0.490452,51521
2026-04-30 15:39:51,322,0.415707,0.084250,0.499957,51843
2026-04-30 15:39:51,323,0.398442,0.076544,0.474986,52165
2026-04-30 15:39:51,324,0.398942,0.077645,0.476588,52489
2026-04-30 15:39:51,325,0.408255,0.077180,0.485435,52813
2026-04-30 15:39:51,326,0.405422,0.083064,0.488486,53137
2026-04-30 15:39:51,327,0.406066,0.082761,0.488827,53465
2026-04-30 15:39:51,328,0.411987,0.079521,0.491508,53793
2026-04-30 15:39:51,329,0.415082,0.087941,0.503023,54121
2026-04-30 15:39:51,330,0.423852,0.090367,0.514220,54451
2026-04-30 15:39:51,331,0.422011,0.080854,0.502864,54781
2026-04-30 15:39:51,332,0.447164,0.082176,0.529340,55113
2026-04-30 15:39:51,333,0.419725,0.086638,0.506363,55445
2026-04-30 15:39:51,334,0.436840,0.085170,0.522010,55779
2026-04-30 15:39:51,335,0.430770,0.093624,0.524394,56113
2026-04-30 15:39:51,336,0.430400,0.087949,0.518349,56449
2026-04-30 15:39:51,337,0.439344,0.084469,0.523813,56783
2026-04-30 15:39:51,338,0.446927,0.095801,0.542728,57121
2026-04-30 15:39:51,339,0.440443,0.091173,0.531617,57461
2026-04-30 15:39:51,340,0.445375,0.088349,0.533724,57801
2026-04-30 15:39:51,341,0.439813,0.095130,0.534944,58141
2026-04-30 15:39:51,342,0.450467,0.098178,0.548645,58481
2026-04-30 15:39:51,343,0.464853,0.103090,0.567943,58825
2026-04-30 15:39:51,344,0.467593,0.130001,0.597594,59169
2026-04-30 15:39:51,345,0.439708,0.126138,0.565846,59513
