run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,shape_fit_attempted,shape_fit_resolved,shape_fit_nonconcave,shape_fit_failed,ulp_step_adjusted,eps_ulps_bumped
2026-04-30 16:03:06,45,0.042084,0.002124,0.044209,1013,33,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,46,0.042627,0.004161,0.046788,1059,33,0.649010197739,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,47,0.046694,0.002090,0.048784,1105,33,0.645833333333,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,48,0.046456,0.002207,0.048663,1153,33,0.642921962688,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,49,0.046763,0.002209,0.048973,1201,37,0.650065965931,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,50,0.061394,0.003637,0.065031,1251,35,0.647058823529,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,51,0.057922,0.004886,0.062808,1301,33,0.644288975871,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,52,0.051671,0.002699,0.054370,1353,39,0.651002545650,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,54,0.056466,0.002684,0.059150,1459,33,0.645507095818,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,55,0.057999,0.002705,0.060705,1513,43,0.651839049187,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,53,0.067835,0.002484,0.070319,1405,41,0.648148148148,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,56,0.068077,0.002854,0.070931,1569,41,0.649122807018,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,57,0.062806,0.002922,0.065729,1625,35,0.646599400197,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,60,0.078645,0.003230,0.081874,1801,39,0.647584430346,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,59,0.079093,0.003269,0.082362,1741,41,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,61,0.082291,0.003455,0.085745,1861,49,0.653269812876,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,62,0.081620,0.004564,0.086184,1923,43,0.650793650794,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,63,0.086474,0.003374,0.089848,1985,43,0.648477253975,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,58,0.116866,0.002968,0.119834,1683,45,0.652590708539,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,64,0.085779,0.011135,0.096914,2049,49,0.646153846154,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,65,0.101454,0.004001,0.105455,2113,45,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,66,0.081138,0.003752,0.084891,2179,45,0.649290242425,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,67,0.087028,0.003790,0.090818,2245,47,0.647058823529,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,70,0.093791,0.005100,0.098891,2451,51,0.647887323944,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,69,0.120820,0.004345,0.125165,2381,53,0.650033648122,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,68,0.132881,0.004289,0.137170,2313,43,0.644960777192,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,73,0.114507,0.004468,0.118975,2665,51,0.648648648649,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,72,0.120375,0.009757,0.130132,2593,57,0.650716039690,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,75,0.107741,0.005791,0.113532,2813,59,0.651344634060,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,71,0.165631,0.004940,0.170571,2521,45,0.645864087486,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,74,0.136424,0.005577,0.142002,2739,45,0.646695201560,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,76,0.136239,0.005912,0.142151,2889,53,0.649350649351,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,77,0.115315,0.005783,0.121098,2965,49,0.647462443786,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,78,0.121075,0.005989,0.127064,3043,63,0.651925552938,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,79,0.118139,0.006801,0.124940,3121,55,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,80,0.148856,0.006228,0.155084,3201,53,0.648172905924,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,81,0.133647,0.007150,0.140797,3281,63,0.652464023011,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,82,0.133796,0.006327,0.140122,3363,55,0.650602409639,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,83,0.142108,0.006853,0.148961,3445,55,0.648832667165,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,84,0.149855,0.008959,0.158815,3529,63,0.647118281824,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,85,0.153003,0.007851,0.160854,3613,55,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,86,0.141871,0.006993,0.148864,3699,65,0.649446968641,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,87,0.150648,0.007214,0.157862,3785,61,0.647727272727,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,88,0.151508,0.007153,0.158660,3873,59,0.651685393258,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,90,0.160845,0.008210,0.169055,4051,65,0.648351648352,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,89,0.166898,0.008592,0.175490,3961,65,0.650020353055,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,91,0.165120,0.008067,0.173187,4141,59,0.646758103918,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,92,0.166014,0.009562,0.175576,4233,69,0.650556777280,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,93,0.166892,0.008998,0.175890,4325,65,0.648936170213,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,94,0.169838,0.009294,0.179131,4419,63,0.647386305776,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,95,0.177448,0.008107,0.185555,4513,75,0.651059703863,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,96,0.182779,0.008512,0.191291,4609,65,0.649484536082,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,97,0.183999,0.008539,0.192538,4705,71,0.647976070321,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,98,0.184002,0.008872,0.192875,4803,75,0.651532175883,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,99,0.193374,0.008913,0.202286,4901,65,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,100,0.198642,0.009477,0.208119,5001,67,0.648530820990,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,101,0.201736,0.009371,0.211107,5101,77,0.651976878618,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,102,0.208058,0.009651,0.217709,5203,65,0.650485436893,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,103,0.213849,0.009288,0.223137,5305,73,0.649053586354,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,104,0.221131,0.009938,0.231069,5409,79,0.652396190632,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,105,0.218483,0.010277,0.228760,5513,71,0.650943396226,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,106,0.218221,0.022004,0.240224,5619,77,0.649547055457,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,107,0.235850,0.009988,0.245838,5725,77,0.652792226356,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,108,0.248867,0.010708,0.259574,5833,75,0.651376146789,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,109,0.252747,0.010516,0.263263,5941,79,0.650013624101,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,110,0.251672,0.010562,0.262234,6051,77,0.648683954550,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,111,0.258046,0.012497,0.270543,6161,81,0.651785714286,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,112,0.256327,0.011360,0.267687,6273,83,0.650455433764,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,113,0.270362,0.011222,0.281583,6385,77,0.649122807018,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,114,0.254976,0.011389,0.266365,6499,81,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,115,0.262671,0.011777,0.274448,6613,85,0.650874404477,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,116,0.270452,0.011889,0.282341,6729,79,0.649572649573,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,117,0.271515,0.012930,0.284445,6845,79,0.648316764240,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,118,0.270814,0.012135,0.282949,6963,89,0.651272262728,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,119,0.293179,0.012437,0.305616,7081,81,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,120,0.287753,0.012690,0.300442,7201,81,0.648771478766,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,121,0.291733,0.012588,0.304321,7321,89,0.651650565254,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,122,0.302207,0.013197,0.315404,7443,83,0.650406504065,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,123,0.303098,0.013188,0.316285,7565,87,0.649204200578,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,124,0.310150,0.013127,0.323277,7689,87,0.648027693015,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,125,0.311808,0.014178,0.325986,7813,87,0.650793650794,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,126,0.323116,0.013459,0.336576,7939,91,0.649616487669,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,127,0.333425,0.014392,0.347817,8065,89,0.648464002879,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,128,0.343435,0.014394,0.357830,8193,89,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,129,0.345674,0.014167,0.359841,8321,91,0.650009754257,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,130,0.343007,0.014775,0.357782,8451,87,0.648854961832,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,131,0.352437,0.015596,0.368033,8581,91,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,132,0.353919,0.014878,0.368797,8713,93,0.650385286995,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,133,0.355448,0.015000,0.370448,8845,93,0.649253731343,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,134,0.373294,0.015760,0.389054,8979,91,0.651851851852,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,135,0.372056,0.015204,0.387260,9111,95,0.650744259039,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,136,0.380350,0.015962,0.396312,9249,95,0.649635036496,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,137,0.393179,0.015976,0.409155,9385,95,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,138,0.385846,0.016488,0.402334,9523,99,0.651087742296,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,139,0.396743,0.016885,0.413628,9661,95,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,140,0.414752,0.016554,0.431306,9801,99,0.648944391507,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,141,0.405492,0.016611,0.422104,9941,99,0.651416718111,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,142,0.419090,0.018163,0.437254,10083,99,0.650349650350,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,143,0.418337,0.016881,0.435218,10225,99,0.649313461217,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,144,0.428856,0.017646,0.446502,10369,109,0.651732086639,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,145,0.435703,0.018373,0.454076,10513,101,0.650684931507,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,146,0.443146,0.019492,0.462638,10659,101,0.649667471744,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,147,0.449713,0.019092,0.468805,10805,109,0.652034675070,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,148,0.448572,0.021538,0.470110,10953,99,0.651006711409,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,149,0.460026,0.020677,0.480702,11101,105,0.650007326401,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,150,0.460250,0.020323,0.480573,11251,109,0.652325244875,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,151,0.467098,0.036944,0.504043,11401,101,0.651315789474,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,152,0.467658,0.036911,0.504569,11553,109,0.650333857666,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,153,0.492627,0.036005,0.528632,11705,109,0.652604498205,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,154,0.504078,0.020937,0.525015,11859,103,0.651612903226,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,155,0.504367,0.021578,0.525945,12013,119,0.650647833998,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,156,0.518969,0.022050,0.541019,12169,107,0.649699319716,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,157,0.525787,0.022624,0.548411,12325,109,0.651898734177,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,158,0.535041,0.022833,0.557874,12483,119,0.650949965867,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,159,0.521974,0.022582,0.544556,12641,111,0.650017173667,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,160,0.533854,0.024061,0.557915,12801,111,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,161,0.542668,0.024563,0.567231,12961,121,0.651240911128,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,162,0.540849,0.025488,0.566337,13123,111,0.650306748466,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,163,0.540173,0.024978,0.565152,13285,115,0.652439024390,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,164,0.573898,0.025222,0.599120,13449,119,0.651521279802,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,165,0.567283,0.025525,0.592808,13613,109,0.650602409639,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,166,0.571098,0.024885,0.595983,13779,121,0.649706495335,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,167,0.585446,0.026338,0.611784,13945,121,0.651791638348,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,168,0.589984,0.027133,0.617117,14113,111,0.650887573964,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,169,0.593250,0.027167,0.620417,14281,119,0.650005703877,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,170,0.600116,0.026599,0.626715,14451,125,0.652052513478,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,171,0.606851,0.026320,0.633171,14621,115,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,172,0.632306,0.029367,0.661673,14793,125,0.650294537822,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,173,0.620895,0.028649,0.649545,14965,123,0.649439741615,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,174,0.630145,0.026887,0.657032,15139,117,0.651428571429,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,175,0.652729,0.027564,0.680293,15313,127,0.650573527580,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,176,0.646854,0.028016,0.674870,15489,125,0.649731515178,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,177,0.676018,0.029620,0.705638,15665,125,0.651685393258,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,178,0.664529,0.032557,0.697086,15843,125,0.650843168009,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,179,0.672632,0.044585,0.717217,16021,123,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,181,0.696598,0.030223,0.726820,16381,129,0.651103921346,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,180,0.706677,0.028460,0.735136,16201,131,0.651933701657,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,182,0.699657,0.029649,0.729306,16563,123,0.650273224044,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,183,0.710851,0.030631,0.741482,16745,131,0.649461369517,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,184,0.731066,0.029894,0.760960,16929,133,0.651356219849,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,185,0.744214,0.029825,0.774039,17113,123,0.650537634409,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,186,0.744126,0.033004,0.777131,17299,131,0.649737324175,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,187,0.733158,0.033420,0.766577,17485,137,0.651600468188,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,188,0.742662,0.033197,0.775859,17673,127,0.650793650794,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,189,0.757856,0.032513,0.790369,17861,133,0.650004566224,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,190,0.773918,0.031506,0.805424,18051,139,0.651837045614,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,191,0.780515,0.033250,0.813766,18241,131,0.651041666667,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,192,0.781643,0.032254,0.813897,18433,135,0.650263501884,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,193,0.798880,0.036527,0.835406,18625,141,0.652066307925,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,194,0.797419,0.035752,0.833171,18819,135,0.651282051282,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,195,0.799881,0.032834,0.832715,19013,137,0.650514512510,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,196,0.802986,0.035261,0.838246,19209,135,0.649746192893,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,197,0.812526,0.036400,0.848926,19403,145,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,198,0.819452,0.035401,0.854854,19603,139,0.650757956461,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,199,0.838027,0.054870,0.892897,19801,137,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,200,0.850613,0.052464,0.903077,20001,143,0.651741293532,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,201,0.869535,0.035542,0.905077,20201,143,0.650994170810,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,202,0.882013,0.046994,0.929006,20403,135,0.650246305419,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,203,0.877073,0.038668,0.915741,20605,145,0.651960784314,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,204,0.892770,0.041540,0.934310,20809,143,0.651223472905,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,205,0.914906,0.039315,0.954221,21013,139,0.650485436893,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,206,0.914592,0.039898,0.954489,21219,153,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,207,0.913125,0.037136,0.950262,21425,145,0.651446161784,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,208,0.923041,0.039355,0.962396,21633,145,0.650717703349,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,209,0.933019,0.040583,0.973602,21841,149,0.650003737861,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,210,0.943637,0.043247,0.986885,22049,149,0.651662519483,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,211,0.931400,0.041788,0.973188,22261,147,0.650943396226,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,212,0.945094,0.043440,0.988533,22473,147,0.650238381906,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,213,0.964402,0.050872,1.015273,22685,151,0.651872812223,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,214,0.967299,0.046376,1.013675,22899,147,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,215,0.986018,0.044689,1.030707,23113,149,0.650466509117,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,216,0.982362,0.045085,1.027447,23329,157,0.652077291506,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,217,1.015903,0.062823,1.078726,23543,151,0.651376146789,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,218,1.020496,0.052092,1.072588,23763,153,0.650688387274,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,219,1.037048,0.046036,1.083084,23981,159,0.652276195118,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,220,1.060602,0.047934,1.108536,24201,161,0.651583710407,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,221,1.052844,0.049058,1.101903,24421,161,0.650904269683,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,222,1.070721,0.051374,1.122095,24643,157,0.652469748050,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,223,1.088248,0.049168,1.137416,24865,161,0.651785714286,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,224,1.091762,0.050272,1.142034,25089,157,0.651114396142,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,225,1.094111,0.051669,1.145780,25311,161,0.652658163349,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,226,1.108377,0.049079,1.157457,25539,161,0.651982378855,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,227,1.108820,0.058193,1.167013,25765,161,0.651318993830,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,228,1.117325,0.050898,1.168222,25993,157,0.652841642898,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,229,1.134116,0.052409,1.186526,26221,165,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:03:06,230,1.133223,0.054206,1.187429,26451,159,0.651518278124,0,0,0,0,0,0,0,0,0
