run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,ulp_step_adjusted,eps_ulps_bumped,hp_3point_sec,high_precision_points,hp_3point_attempted,hp_3point_resolved,hp_3point_failed,hp_flat_tol_scale
2026-05-01 18:37:06,42,0.034710,0.001027,0.035737,883,31,0.651162790698,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,43,0.036505,0.001062,0.037567,925,29,0.647810928038,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,44,0.041489,0.001386,0.042875,969,31,0.644444444444,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,45,0.040453,0.001089,0.041542,1013,33,0.652173913043,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,46,0.042503,0.001419,0.043922,1059,33,0.649010197739,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,47,0.045532,0.001702,0.047234,1105,33,0.645833333333,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,48,0.055308,0.002850,0.058159,1153,33,0.642921962688,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,49,0.049952,0.003238,0.053190,1201,37,0.650065965931,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,50,0.057836,0.001268,0.059104,1251,35,0.647058823529,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,51,0.056989,0.001206,0.058195,1301,33,0.644288975871,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,52,0.061030,0.003278,0.064308,1353,39,0.651002545650,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,53,0.068396,0.001468,0.069864,1405,41,0.648148148148,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,54,0.064950,0.001455,0.066404,1459,33,0.645507095818,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,55,0.065605,0.001835,0.067440,1513,43,0.651839049187,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,56,0.071455,0.002349,0.073804,1569,39,0.649122807018,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,57,0.078689,0.001525,0.080214,1625,35,0.646599400197,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,58,0.080471,0.001654,0.082125,1683,45,0.652590708539,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,59,0.084291,0.001588,0.085879,1741,41,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,60,0.081287,0.001674,0.082961,1801,39,0.647584430346,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,61,0.089928,0.002125,0.092052,1861,47,0.653269812876,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,62,0.089473,0.002217,0.091690,1923,43,0.650793650794,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,63,0.089449,0.003703,0.093152,1985,43,0.648477253975,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,64,0.092850,0.002626,0.095476,2049,49,0.646153846154,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,65,0.087235,0.002512,0.089747,2113,45,0.651515151515,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,66,0.093489,0.002374,0.095864,2179,45,0.649290242425,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,67,0.111548,0.002679,0.114227,2245,47,0.647058823529,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,68,0.095817,0.004495,0.100312,2313,43,0.644960777192,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,69,0.103341,0.002471,0.105812,2381,53,0.650033648122,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,70,0.104891,0.002317,0.107209,2451,51,0.647887323944,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,71,0.103693,0.002626,0.106320,2521,45,0.645864087486,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,73,0.107647,0.006224,0.113871,2665,51,0.648648648649,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,72,0.109253,0.005657,0.114911,2593,55,0.650716039690,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,74,0.124872,0.003360,0.128232,2739,45,0.646695201560,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,76,0.133050,0.002831,0.135881,2889,53,0.649350649351,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,75,0.160198,0.003429,0.163627,2813,59,0.651344634060,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,77,0.141862,0.003364,0.145226,2965,49,0.647462443786,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,78,0.144771,0.002881,0.147652,3043,63,0.651925552938,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,79,0.174574,0.003339,0.177913,3121,55,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,81,0.152695,0.003007,0.155702,3281,63,0.652464023011,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,80,0.155869,0.003294,0.159163,3201,53,0.648172905924,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,82,0.157486,0.008303,0.165790,3363,53,0.650602409639,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,83,0.162908,0.006103,0.169011,3445,55,0.648832667165,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,84,0.185106,0.002905,0.188011,3529,59,0.647118281824,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,86,0.169265,0.011420,0.180684,3699,65,0.649446968641,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,85,0.191391,0.003438,0.194829,3613,55,0.651162790698,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,89,0.181087,0.004262,0.185349,3961,65,0.650020353055,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,88,0.185198,0.006235,0.191433,3873,57,0.651685393258,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,87,0.204358,0.005340,0.209698,3785,61,0.647727272727,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,90,0.201039,0.004846,0.205885,4051,65,0.648351648352,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,91,0.206226,0.003767,0.209993,4141,59,0.646758103918,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,93,0.182189,0.003744,0.185933,4325,65,0.648936170213,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,92,0.192621,0.003939,0.196559,4233,69,0.650556777280,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,94,0.193780,0.004102,0.197882,4419,63,0.647386305776,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,95,0.179671,0.004238,0.183909,4513,73,0.651059703863,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,96,0.198335,0.004880,0.203215,4609,65,0.649484536082,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,97,0.197138,0.012322,0.209460,4705,71,0.647976070321,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,98,0.217461,0.005442,0.222904,4803,75,0.651532175883,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,99,0.211010,0.006858,0.217869,4901,65,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,100,0.243024,0.005491,0.248515,5001,67,0.648530820990,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,101,0.258396,0.005826,0.264222,5101,77,0.651976878618,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,102,0.248490,0.005094,0.253584,5203,65,0.650485436893,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,103,0.373058,0.009651,0.382709,5305,71,0.649053586354,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,104,0.347329,0.020476,0.367805,5409,79,0.652396190632,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,105,0.376934,0.007274,0.384208,5513,71,0.650943396226,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,106,0.377490,0.006182,0.383672,5619,75,0.649547055457,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,107,0.382821,0.004632,0.387454,5725,77,0.652792226356,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,108,0.406746,0.005973,0.412719,5833,75,0.651376146789,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,110,0.387066,0.005913,0.392979,6051,77,0.648683954550,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,109,0.427367,0.008292,0.435659,5941,79,0.650013624101,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,111,0.290390,0.007010,0.297400,6161,77,0.651785714286,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,112,0.308991,0.010774,0.319765,6273,83,0.650455433764,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,113,0.308047,0.008348,0.316395,6385,75,0.649122807018,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,114,0.339516,0.008628,0.348144,6499,79,0.652173913043,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,115,0.333839,0.011793,0.345631,6613,85,0.650874404477,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,116,0.322117,0.005596,0.327713,6729,77,0.649572649573,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,117,0.326617,0.006150,0.332768,6845,79,0.648316764240,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,118,0.316881,0.006070,0.322952,6963,89,0.651272262728,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,120,0.313235,0.007282,0.320517,7201,81,0.648771478766,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,119,0.340868,0.009022,0.349890,7081,81,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,121,0.334984,0.006721,0.341705,7321,89,0.651650565254,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,122,0.329257,0.006598,0.335855,7443,83,0.650406504065,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,123,0.389636,0.008565,0.398201,7565,87,0.649204200578,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,125,0.354945,0.007040,0.361985,7813,87,0.650793650794,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,124,0.367203,0.009787,0.376990,7689,87,0.648027693015,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,126,0.366439,0.006722,0.373161,7939,89,0.649616487669,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,127,0.366645,0.008673,0.375318,8065,89,0.648464002879,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,128,0.376811,0.007578,0.384389,8193,89,0.651162790698,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,129,0.379204,0.010878,0.390082,8321,91,0.650009754257,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,130,0.441196,0.022704,0.463900,8451,87,0.648854961832,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,131,0.430737,0.012975,0.443712,8581,89,0.651515151515,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,132,0.452722,0.010821,0.463543,8713,93,0.650385286995,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,133,0.448497,0.010149,0.458646,8845,93,0.649253731343,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,134,0.476814,0.008691,0.485506,8979,89,0.651851851852,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,135,0.496112,0.009417,0.505529,9113,95,0.650744259039,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,136,0.496853,0.008842,0.505694,9249,95,0.649635036496,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,137,0.492136,0.008108,0.500244,9385,95,0.652173913043,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,138,0.459048,0.008972,0.468021,9523,99,0.651087742296,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,139,0.444478,0.008164,0.452642,9661,95,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,140,0.439378,0.007684,0.447062,9801,99,0.648944391507,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,141,0.446822,0.007463,0.454285,9941,99,0.651416718111,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,142,0.442725,0.009139,0.451864,10083,99,0.650349650350,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,143,0.446122,0.008264,0.454386,10225,99,0.649313461217,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,144,0.449098,0.008119,0.457217,10369,107,0.651732086639,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,145,0.448688,0.008601,0.457289,10513,101,0.650684931507,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,146,0.463783,0.009571,0.473354,10659,99,0.649667471744,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,147,0.483282,0.010643,0.493925,10805,107,0.652034675070,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,148,0.507477,0.009133,0.516610,10953,99,0.651006711409,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,149,0.499888,0.011047,0.510935,11101,105,0.650007326401,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,150,0.509973,0.016238,0.526211,11251,109,0.652325244875,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,151,0.535093,0.009844,0.544937,11401,101,0.651315789474,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,152,0.553158,0.008887,0.562044,11553,109,0.650333857666,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,153,0.570991,0.009724,0.580715,11705,109,0.652604498205,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,154,0.555585,0.009210,0.564795,11859,103,0.651612903226,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,155,0.569716,0.008881,0.578597,12013,117,0.650647833998,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,157,0.569464,0.011327,0.580791,12325,107,0.651898734177,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,156,0.576162,0.009022,0.585184,12169,107,0.649699319716,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,158,0.580018,0.009605,0.589623,12483,115,0.650949965867,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,159,0.582690,0.009869,0.592558,12641,111,0.650017173667,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,160,0.601938,0.008976,0.610914,12801,111,0.652173913043,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,161,0.607811,0.009760,0.617571,12961,121,0.651240911128,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,162,0.627751,0.010373,0.638125,13123,111,0.650306748466,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,163,0.583060,0.009510,0.592570,13285,115,0.652439024390,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,164,0.606698,0.010766,0.617465,13449,119,0.651521279802,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,165,0.606682,0.010364,0.617046,13613,109,0.650602409639,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,166,0.600292,0.010315,0.610606,13779,119,0.649706495335,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,167,0.608282,0.010601,0.618884,13945,121,0.651791638348,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,168,0.590112,0.010770,0.600882,14113,111,0.650887573964,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,169,0.603065,0.010179,0.613243,14281,119,0.650005703877,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,170,0.609394,0.011126,0.620520,14451,125,0.652052513478,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,171,0.610669,0.011971,0.622640,14621,113,0.651162790698,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,172,0.626583,0.013720,0.640303,14793,125,0.650294537822,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,173,0.636279,0.012045,0.648323,14965,123,0.649439741615,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,174,0.644759,0.012702,0.657461,15139,117,0.651428571429,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,175,0.658122,0.012848,0.670970,15313,127,0.650573527580,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,176,0.656305,0.013460,0.669765,15489,125,0.649731515178,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,177,0.667748,0.014310,0.682058,15665,123,0.651685393258,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,178,0.681312,0.018517,0.699829,15843,125,0.650843168009,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,179,0.680172,0.012974,0.693145,16021,123,0.650000000000,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,180,0.700577,0.025772,0.726349,16201,131,0.651933701657,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,181,0.698752,0.024649,0.723401,16381,129,0.651103921346,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,182,0.716790,0.013387,0.730177,16563,123,0.650273224044,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,183,0.733445,0.014680,0.748125,16745,129,0.649461369517,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,184,0.717883,0.015653,0.733536,16929,133,0.651356219849,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,185,0.733203,0.015893,0.749096,17113,123,0.650537634409,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,186,0.745525,0.015495,0.761020,17299,131,0.649737324175,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,187,0.770362,0.014698,0.785060,17485,137,0.651600468188,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,189,0.781841,0.015205,0.797046,17861,133,0.650004566224,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,188,0.794183,0.014790,0.808972,17673,127,0.650793650794,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,190,0.789859,0.015761,0.805620,18051,139,0.651837045614,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-01 18:37:06,191,0.800558,0.016044,0.816602,18241,129,0.651041666667,0,0,0,0,0,0.000000,0,0,0,0,1.0e+12
