run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,ulp_step_adjusted,hp_3point_sec,high_precision_points,hp_3point_attempted,hp_3point_resolved,hp_3point_failed,hp_flat_tol_scale
2026-05-02 12:27:57,497,6.174705,0.165473,6.340177,123505,355,0.651607098905,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,498,6.209833,0.138173,6.348006,124003,343,0.652305283443,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,499,6.250029,0.134455,6.384485,124501,357,0.652000000000,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,500,6.500266,0.135295,6.635561,125001,359,0.651697272426,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,501,6.500424,0.136112,6.636536,125501,349,0.652391104890,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,502,6.513956,0.128995,6.642951,126003,353,0.652087475149,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,503,6.505240,0.132534,6.637774,126505,361,0.651786372490,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,504,6.577193,0.145899,6.723093,127009,353,0.652475906712,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,505,6.553011,0.174371,6.727382,127513,353,0.652173913043,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,506,6.579684,0.129135,6.708819,128019,357,0.651874418150,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,507,6.573493,0.137125,6.710618,128525,351,0.651574803150,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,508,6.565080,0.132090,6.697170,129033,351,0.652259332024,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,509,6.537452,0.158047,6.695499,129541,351,0.651961428014,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,510,6.601103,0.135536,6.736640,130051,357,0.651663405088,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,511,6.680565,0.134918,6.815483,130561,363,0.652343750000,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,512,6.839786,0.156592,6.996378,131073,353,0.652047420253,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,513,6.743297,0.154784,6.898081,131585,359,0.651750972763,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,514,6.833210,0.139634,6.972844,132099,361,0.652427184466,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,515,6.794663,0.139432,6.934095,132613,359,0.652132412615,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,516,6.834121,0.138674,6.972796,133129,365,0.651837524178,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,517,6.886078,0.146983,7.033060,133645,369,0.652509652510,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,518,6.912238,0.134509,7.046746,134163,359,0.652216422439,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,519,6.940492,0.139417,7.079909,134681,367,0.651923076923,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,521,6.928827,0.156561,7.085388,135721,359,0.651340996169,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,520,7.026723,0.156000,7.182723,135201,371,0.652591170825,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,522,6.999821,0.147476,7.147297,136243,367,0.651052232936,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,523,7.081489,0.142453,7.223942,136765,373,0.651718165841,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,524,7.083454,0.143215,7.226669,137289,363,0.652381561847,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,525,7.172614,0.146740,7.319354,137813,369,0.651141285621,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,526,7.204453,0.147424,7.351877,138339,367,0.651803258632,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,527,7.260160,0.143059,7.403219,138865,361,0.651515151515,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,528,7.201787,0.150671,7.352459,139393,369,0.651229328286,1,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,529,7.438085,0.143073,7.581157,139921,369,0.651887388139,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,530,7.343579,0.151062,7.494640,140451,369,0.651600753296,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,531,7.218851,0.148989,7.367840,140981,373,0.651316378018,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,532,7.247336,0.151235,7.398571,141513,377,0.651970570626,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,533,7.305150,0.143821,7.448971,142045,377,0.651685393258,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,534,7.299361,0.145986,7.445347,142579,379,0.651402451519,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,535,7.482797,0.151128,7.633925,143113,377,0.651120946708,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,536,7.496141,0.156190,7.652331,143649,383,0.651769087523,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,537,7.644933,0.157531,7.802463,144185,381,0.651487565120,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,538,7.712241,0.154532,7.866773,144723,377,0.651207464557,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,539,7.846104,0.166249,8.012352,145261,379,0.651851851852,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,540,7.927910,0.157205,8.085115,145801,377,0.651571734790,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,541,8.102839,0.154641,8.257480,146341,377,0.651293024715,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,542,8.037434,0.157165,8.194599,146883,381,0.651933701657,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,543,7.994845,0.157687,8.152532,147425,379,0.651654976144,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,544,8.076931,0.159936,8.236867,147969,383,0.651377642995,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,545,8.192224,0.162594,8.354818,148513,391,0.652014652015,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,546,7.960187,0.160836,8.121023,149059,383,0.651737304457,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,547,7.923387,0.199742,8.123129,149605,381,0.651459854015,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,548,7.998746,0.223349,8.222096,150153,391,0.652094717668,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,549,8.450980,0.231302,8.682282,150701,383,0.651818734669,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,550,8.567100,0.206803,8.773902,151251,387,0.651542649728,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,551,8.819529,0.217489,9.037018,151801,389,0.651268662403,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,552,9.017942,0.194228,9.212170,152353,383,0.651899281395,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,553,9.089347,0.218865,9.308213,152905,385,0.651624548736,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,554,9.014764,0.202581,9.217345,153459,395,0.651351892278,1,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,555,9.060733,0.203121,9.263854,154013,387,0.651978958936,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,556,9.030930,0.256036,9.286965,154569,389,0.651705565530,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,557,8.752278,0.207890,8.960168,155125,393,0.651434227232,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,558,8.832338,0.219450,9.051788,155683,389,0.652057781287,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,559,9.049993,0.199861,9.249855,156241,399,0.651785714286,0,1,0,0,0.057240,1,1,1,0,1.0e+12
2026-05-02 12:27:57,560,8.974418,0.196902,9.171320,156801,399,0.651515681622,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,561,9.233630,0.185315,9.418945,157361,391,0.652135762141,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,562,9.153284,0.187738,9.341023,157923,403,0.651865008881,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,563,8.998949,0.172394,9.171343,158485,399,0.651596269499,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,564,9.052936,0.164578,9.217514,159049,391,0.652212914903,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,565,8.941419,0.173934,9.115353,159613,403,0.651943462898,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,566,8.769959,0.174867,8.944826,160179,397,0.651676004616,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,567,8.630080,0.173331,8.803410,160745,395,0.651409828544,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,568,8.583337,0.166770,8.750106,161313,405,0.652021089631,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,569,8.637607,0.192547,8.830154,161881,395,0.651754900439,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,570,8.523897,0.187457,8.711354,162451,401,0.651489980729,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,571,8.577022,0.205470,8.782492,163021,401,0.652097902098,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,572,8.637300,0.182560,8.819859,163593,397,0.651832970149,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,573,8.841083,0.182276,9.023359,164165,407,0.651569295144,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,574,8.893529,0.184543,9.078072,164739,405,0.652173913043,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,575,11.641516,0.236685,11.878202,165313,397,0.651910226654,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,576,11.797816,0.197683,11.995499,165889,411,0.651647784855,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,577,11.907739,0.217634,12.125373,166465,403,0.652249134948,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,578,11.938317,0.219771,12.158088,167043,409,0.651986682595,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,579,12.119816,0.299403,12.419219,167621,413,0.651724137931,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,580,12.061291,0.265966,12.327257,168201,407,0.652323580034,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,581,12.312298,0.409264,12.721562,168781,403,0.652062350351,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,582,12.841119,0.265804,13.106923,169363,409,0.651801029160,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,583,10.663928,0.193333,10.857261,169945,405,0.651541585165,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,584,10.724307,0.279552,11.003860,170529,405,0.652137242047,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,586,10.896950,0.244354,11.141305,171699,413,0.651618883221,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,585,11.017884,0.248646,11.266531,171113,409,0.651877133106,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,587,10.821692,0.220542,11.042233,172285,415,0.652211369562,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,588,10.999816,0.246865,11.246681,172873,413,0.651952461800,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,589,11.087751,0.244034,11.331785,173461,409,0.651695395213,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,590,11.156895,0.248814,11.405709,174051,419,0.652284744533,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,591,11.024304,0.202945,11.227250,174641,413,0.652027027027,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,592,10.837433,0.293451,11.130883,175233,417,0.651771133073,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,593,11.073015,0.276590,11.349604,175825,427,0.652357378362,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,594,11.464894,0.315229,11.780122,176419,411,0.652100840336,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,595,11.100633,0.276718,11.377351,177013,417,0.651846108490,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,596,11.128965,0.222366,11.351331,177609,417,0.652429282222,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,597,10.949979,0.239987,11.189966,178205,417,0.652173913043,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,598,10.957582,0.285414,11.242996,178803,419,0.651920332920,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,599,11.062234,0.222094,11.284329,179401,417,0.651666666667,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,600,11.255492,0.239873,11.495365,180001,419,0.652246256240,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,601,11.197066,0.286229,11.483295,180601,425,0.651993817589,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,603,11.074262,0.297439,11.371701,181805,423,0.651490523449,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,602,11.335048,0.281214,11.616262,181203,429,0.651741293532,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,604,11.350694,0.298151,11.648845,182409,427,0.652066573501,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,605,11.422041,0.207374,11.629415,183013,421,0.651815181518,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,606,11.274534,0.207353,11.481887,183619,427,0.651565527120,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,607,10.952176,0.211766,11.163942,184225,433,0.652138611446,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,608,10.780255,0.229922,11.010177,184833,423,0.651888341544,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,609,10.644739,0.211411,10.856150,185441,425,0.651639793067,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,610,10.740172,0.282097,11.022268,186051,425,0.651391421276,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,611,11.059978,0.250415,11.310393,186661,421,0.651960784314,0,2,0,0,0.118041,2,2,2,0,1.0e+12
2026-05-02 12:27:57,612,10.862484,0.234792,11.097276,187273,427,0.651713332120,0,3,0,0,0.237950,3,3,3,0,1.0e+12
2026-05-02 12:27:57,613,10.718915,0.218032,10.936947,187885,429,0.651465798046,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,614,10.793183,0.250922,11.044106,188499,425,0.652031555630,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,615,11.108761,0.208981,11.317742,189113,437,0.651786154901,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,616,11.549576,0.405368,11.954944,189729,439,0.651539708266,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,617,11.692158,0.225399,11.917557,190345,429,0.651294934447,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,618,11.738323,0.300211,12.038534,190963,441,0.651858271822,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,619,12.206556,0.255205,12.461762,191581,433,0.651612903226,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,620,11.869692,0.220738,12.090429,192201,441,0.651369192181,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,621,11.846287,0.239340,12.085627,192821,439,0.651929693097,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,622,11.790027,0.205749,11.995777,193443,439,0.651685393258,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,623,11.639760,0.250220,11.889980,194065,441,0.651442735914,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,624,11.625878,0.293547,11.919425,194689,439,0.652000428744,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,625,11.752378,0.368898,12.121275,195313,433,0.651757188498,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,626,11.658605,0.245522,11.904127,195939,443,0.651515575894,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,627,11.919731,0.294880,12.214611,196565,441,0.652070488587,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,628,12.075160,0.287408,12.362568,197193,435,0.651828298887,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,629,12.201779,0.219417,12.421196,197821,451,0.651587722175,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,630,12.155694,0.305159,12.460853,198451,445,0.652139882267,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,631,12.326898,0.227892,12.554791,199081,435,0.651898734177,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,632,12.257576,0.233031,12.490607,199713,449,0.651659184619,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,633,12.096387,0.262017,12.358403,200345,443,0.651420664356,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,634,12.020583,0.239776,12.260359,200979,441,0.651968503937,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,635,12.179913,0.243124,12.423037,201613,449,0.651729972904,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,636,12.192550,0.280757,12.473307,202249,449,0.651492462005,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,637,12.403120,0.300878,12.703997,202885,445,0.652037617555,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,638,12.393140,0.309275,12.702415,203523,453,0.651800096523,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,639,13.082178,0.220735,13.302913,204161,445,0.651563586588,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,640,13.233699,0.253082,13.486782,204801,457,0.652106084243,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,641,13.324508,0.236695,13.561203,205441,445,0.651869564796,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,642,13.123662,0.264257,13.387919,206083,449,0.651634047525,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,643,13.254090,0.322906,13.576996,206725,457,0.652173913043,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,644,13.087128,0.236896,13.324024,207369,455,0.651938386866,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,645,12.905149,0.343312,13.248461,208013,447,0.651702786378,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,646,12.916496,0.318526,13.235023,208659,457,0.652241112828,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,647,12.916791,0.277071,13.193861,209305,453,0.652006571708,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,648,12.758110,0.267304,13.025414,209953,451,0.651771956857,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,649,13.175700,0.401433,13.577133,210601,457,0.651538856489,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,650,13.326368,0.393269,13.719636,211251,457,0.652074128131,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,651,13.953965,0.363917,14.317882,211901,457,0.651840490798,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,652,13.979980,0.270687,14.250667,212553,459,0.651608354792,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,653,14.104555,0.303953,14.408509,213205,461,0.652141064783,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,654,13.873205,0.262663,14.135869,213859,459,0.651908396947,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,655,13.570562,0.290455,13.861018,214513,455,0.651677217453,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,656,13.848519,0.329192,14.177711,215169,457,0.652207390154,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,657,13.804611,0.297853,14.102464,215825,465,0.651975683891,0,2,0,0,0.111905,2,2,2,0,1.0e+12
2026-05-02 12:27:57,658,13.536301,0.294350,13.830651,216483,463,0.651745453152,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,659,13.924223,0.247218,14.171441,217141,461,0.652273112580,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,660,13.548795,0.302856,13.851651,217801,471,0.652042360061,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,661,13.563247,0.265832,13.829078,218461,463,0.651813070412,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,662,13.586615,0.274339,13.860954,219123,465,0.652338240245,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,663,13.369653,0.262419,13.632072,219785,469,0.652108433735,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,664,13.387846,0.339931,13.727777,220449,475,0.651880077604,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,665,13.725228,0.308620,14.033848,221113,471,0.652402781187,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,666,13.673820,0.328635,14.002455,221779,463,0.652173913043,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,667,13.819683,0.255725,14.075408,222445,471,0.651946482947,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,668,13.332195,0.249929,13.582125,223113,471,0.651718983558,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,669,13.709177,0.319525,14.028702,223781,475,0.652238805970,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,670,13.750482,0.367084,14.117566,224451,473,0.652012294513,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,671,14.017895,0.364334,14.382229,225121,477,0.651785714286,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,672,14.040114,0.299475,14.339589,225793,469,0.652303120357,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,673,14.214947,0.406589,14.621535,226465,475,0.652077520231,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,674,14.251052,0.436027,14.687079,227139,479,0.651851851852,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,675,15.228383,0.383006,15.611389,227813,471,0.652366863905,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,676,15.015926,0.384272,15.400199,228489,477,0.652142167888,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,677,15.000291,0.378087,15.378377,229165,479,0.651917404130,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,678,14.959786,0.333029,15.292814,229843,473,0.652430044183,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,679,14.963155,0.284144,15.247299,230521,475,0.651470588235,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,680,15.095436,0.283889,15.379325,231201,471,0.651982378855,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,681,14.921914,0.353454,15.275368,231881,471,0.651759890178,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,682,14.870648,0.322059,15.192706,232563,483,0.651537335286,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,683,14.638469,0.404344,15.042813,233245,471,0.651316145506,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,684,14.557622,0.401258,14.958880,233929,481,0.651825173948,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,685,14.639207,0.423924,15.063131,234613,485,0.651603498542,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,686,14.639173,0.392272,15.031446,235299,477,0.651383176989,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,687,14.550780,0.364307,14.915088,235985,481,0.651889888393,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,688,14.599064,0.385517,14.984582,236673,481,0.651669085631,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,689,14.356836,0.347816,14.704651,237361,475,0.651449625601,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,690,14.407568,0.400979,14.808547,238051,487,0.651954040929,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,691,15.119692,0.378957,15.498650,238741,487,0.651734104046,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,692,14.948976,0.391964,15.340940,239433,489,0.651515498909,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,693,15.064441,0.408731,15.473172,240125,489,0.652017638841,0,0,0,0,0.000000,0,0,0,0,1.0e+12
2026-05-02 12:27:57,694,15.138233,0.435277,15.573509,240819,475,0.651798561151,0,0,0,0,0.000000,0,0,0,0,1.0e+12
