run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points
2026-04-30 15:54:35,422,0.774941,0.163638,0.938579,89043
2026-04-30 15:54:35,423,0.770096,0.157194,0.927291,89465
2026-04-30 15:54:35,424,0.747500,0.147394,0.894894,89889
2026-04-30 15:54:35,425,0.773967,0.160383,0.934350,90311
2026-04-30 15:54:35,426,0.754596,0.169851,0.924446,90737
2026-04-30 15:54:35,427,0.764165,0.187349,0.951514,91165
2026-04-30 15:54:35,428,0.805825,0.162967,0.968792,91593
2026-04-30 15:54:35,429,0.800650,0.175323,0.975973,92021
2026-04-30 15:54:35,430,0.795799,0.171753,0.967552,92451
2026-04-30 15:54:35,431,0.810007,0.149815,0.959823,92877
2026-04-30 15:54:35,432,0.805815,0.165769,0.971584,93313
2026-04-30 15:54:35,433,0.797464,0.180370,0.977834,93745
2026-04-30 15:54:35,434,0.816999,0.182694,0.999693,94179
2026-04-30 15:54:35,435,0.795364,0.168816,0.964179,94613
2026-04-30 15:54:35,436,0.799417,0.173202,0.972619,95049
2026-04-30 15:54:35,437,0.804893,0.169718,0.974611,95483
2026-04-30 15:54:35,438,0.837089,0.174664,1.011753,95923
2026-04-30 15:54:35,439,0.844183,0.163407,1.007590,96361
2026-04-30 15:54:35,440,0.816852,0.169457,0.986309,96799
2026-04-30 15:54:35,441,0.850676,0.168174,1.018850,97241
2026-04-30 15:54:35,443,0.820185,0.166590,0.986776,98123
2026-04-30 15:54:35,442,0.837512,0.194748,1.032260,97679
2026-04-30 15:54:35,444,0.827296,0.172948,1.000243,98567
2026-04-30 15:54:35,445,0.830767,0.201464,1.032231,99011
2026-04-30 15:54:35,446,0.881582,0.201088,1.082670,99459
2026-04-30 15:54:35,447,0.837066,0.217444,1.054510,99903
2026-04-30 15:54:35,448,0.885245,0.183287,1.068532,100351
2026-04-30 15:54:35,449,0.873626,0.213467,1.087093,100801
2026-04-30 15:54:35,451,0.867601,0.192511,1.060112,101699
2026-04-30 15:54:35,450,0.887657,0.196434,1.084092,101251
2026-04-30 15:54:35,452,0.865152,0.189576,1.054728,102153
2026-04-30 15:54:35,453,0.865884,0.194666,1.060550,102605
2026-04-30 15:54:35,454,0.862501,0.176054,1.038555,103059
2026-04-30 15:54:35,455,0.886097,0.171698,1.057795,103513
2026-04-30 15:54:35,456,0.868694,0.184556,1.053250,103965
2026-04-30 15:54:35,459,0.878569,0.185781,1.064350,105341
2026-04-30 15:54:35,457,0.872814,0.247021,1.119835,104423
2026-04-30 15:54:35,458,0.898621,0.203413,1.102034,104883
2026-04-30 15:54:35,460,0.901378,0.210150,1.111528,105797
2026-04-30 15:54:35,461,0.916121,0.196638,1.112759,106259
2026-04-30 15:54:35,462,0.921226,0.200329,1.121555,106721
2026-04-30 15:54:35,463,0.913349,0.185416,1.098765,107183
2026-04-30 15:54:35,464,0.918066,0.195494,1.113560,107647
2026-04-30 15:54:35,465,0.920937,0.179192,1.100129,108111
2026-04-30 15:54:35,466,0.935729,0.194141,1.129870,108577
2026-04-30 15:54:35,467,0.953528,0.204650,1.158178,109039
2026-04-30 15:54:35,468,0.921351,0.251748,1.173098,109511
2026-04-30 15:54:35,469,0.920940,0.191927,1.112867,109981
2026-04-30 15:54:35,470,0.940112,0.185494,1.125606,110451
2026-04-30 15:54:35,471,0.963331,0.196728,1.160059,110921
2026-04-30 15:54:35,472,0.940114,0.203621,1.143735,111391
2026-04-30 15:54:35,473,0.959396,0.307762,1.267158,111865
2026-04-30 15:54:35,474,0.933155,0.310197,1.243353,112339
2026-04-30 15:54:35,475,0.961513,0.272432,1.233945,112809
2026-04-30 15:54:35,476,0.997666,0.370230,1.367896,113289
2026-04-30 15:54:35,477,1.257046,0.214259,1.471305,113765
2026-04-30 15:54:35,478,1.174485,0.209291,1.383776,114241
2026-04-30 15:54:35,480,1.191876,0.288261,1.480138,115199
2026-04-30 15:54:35,479,1.263945,0.320256,1.584201,114721
2026-04-30 15:54:35,482,1.166377,0.206575,1.372952,116159
2026-04-30 15:54:35,481,1.250525,0.204694,1.455219,115681
2026-04-30 15:54:35,483,1.173362,0.227700,1.401062,116645
2026-04-30 15:54:35,484,1.159300,0.248345,1.407645,117127
2026-04-30 15:54:35,485,1.095560,0.275238,1.370799,117609
2026-04-30 15:54:35,486,1.106353,0.281884,1.388237,118099
2026-04-30 15:54:35,487,1.031806,0.216433,1.248239,118583
2026-04-30 15:54:35,488,1.010004,0.262517,1.272521,119067
2026-04-30 15:54:35,489,1.001048,0.269889,1.270937,119559
2026-04-30 15:54:35,490,1.021243,0.259740,1.280982,120049
2026-04-30 15:54:35,491,1.050974,0.267159,1.318133,120541
2026-04-30 15:54:35,492,0.992409,0.254258,1.246668,121033
2026-04-30 15:54:35,493,1.018985,0.268168,1.287153,121523
2026-04-30 15:54:35,494,1.036655,0.271468,1.308123,122019
2026-04-30 15:54:35,495,1.046493,0.245273,1.291767,122511
2026-04-30 15:54:35,496,1.011801,0.244681,1.256482,123009
2026-04-30 15:54:35,497,1.035318,0.269221,1.304539,123505
2026-04-30 15:54:35,498,1.070330,0.280179,1.350509,124003
2026-04-30 15:54:35,499,1.089756,0.314457,1.404214,124501
2026-04-30 15:54:35,500,1.058001,0.306094,1.364095,124995
2026-04-30 15:54:35,501,1.043144,0.289444,1.332588,125501
2026-04-30 15:54:35,502,1.077962,0.276598,1.354560,126003
2026-04-30 15:54:35,504,1.037406,0.267906,1.305312,127003
2026-04-30 15:54:35,503,1.077217,0.264065,1.341282,126505
2026-04-30 15:54:35,505,1.055110,0.292657,1.347767,127513
2026-04-30 15:54:35,506,1.062367,0.310837,1.373204,128019
2026-04-30 15:54:35,507,1.124778,0.280296,1.405074,128525
2026-04-30 15:54:35,508,1.112253,0.291967,1.404220,129033
2026-04-30 15:54:35,509,1.096668,0.275669,1.372337,129539
2026-04-30 15:54:35,510,1.123272,0.311099,1.434371,130049
2026-04-30 15:54:35,512,1.108485,0.321966,1.430451,131073
2026-04-30 15:54:35,511,1.133441,0.341074,1.474516,130559
2026-04-30 15:54:35,513,1.121605,0.288713,1.410318,131583
2026-04-30 15:54:35,514,1.174593,0.273573,1.448167,132095
2026-04-30 15:54:35,515,1.173323,0.287573,1.460896,132611
2026-04-30 15:54:35,516,1.135412,0.290411,1.425823,133127
2026-04-30 15:54:35,517,1.175211,0.282794,1.458005,133645
2026-04-30 15:54:35,518,1.165230,0.305164,1.470393,134161
2026-04-30 15:54:35,519,1.155042,0.294547,1.449589,134681
2026-04-30 15:54:35,520,1.164623,0.292518,1.457141,135197
2026-04-30 15:54:35,521,1.111580,0.280751,1.392331,135721
2026-04-30 15:54:35,522,1.136111,0.322268,1.458380,136243
2026-04-30 15:54:35,523,1.168698,0.325141,1.493839,136755
2026-04-30 15:54:35,524,1.139508,0.313441,1.452949,137287
2026-04-30 15:54:35,525,1.187604,0.379397,1.567001,137811
2026-04-30 15:54:35,526,1.174309,0.361650,1.535960,138337
2026-04-30 15:54:35,527,1.211072,0.356801,1.567872,138865
2026-04-30 15:54:35,528,1.234601,0.342613,1.577214,139391
2026-04-30 15:54:35,529,1.228587,0.350461,1.579048,139921
2026-04-30 15:54:35,530,1.302560,0.296657,1.599217,140451
2026-04-30 15:54:35,531,1.321048,0.299545,1.620593,140977
2026-04-30 15:54:35,532,1.301580,0.314545,1.616125,141511
2026-04-30 15:54:35,533,1.257930,0.314645,1.572575,142043
2026-04-30 15:54:35,534,1.278761,0.327051,1.605812,142577
2026-04-30 15:54:35,535,1.213154,0.306757,1.519910,143113
2026-04-30 15:54:35,536,1.285177,0.328218,1.613395,143647
2026-04-30 15:54:35,537,1.200722,0.294431,1.495154,144179
2026-04-30 15:54:35,538,1.188790,0.307531,1.496321,144719
2026-04-30 15:54:35,539,1.252129,0.419854,1.671983,145261
2026-04-30 15:54:35,540,1.191818,0.478062,1.669880,145797
2026-04-30 15:54:35,541,1.360246,0.341836,1.702082,146339
2026-04-30 15:54:35,542,1.425137,0.329152,1.754289,146877
2026-04-30 15:54:35,543,1.370642,0.363015,1.733657,147423
2026-04-30 15:54:35,544,1.426572,0.336207,1.762779,147965
2026-04-30 15:54:35,545,1.421258,0.329290,1.750548,148513
2026-04-30 15:54:35,546,1.381158,0.316545,1.697703,149055
2026-04-30 15:54:35,547,1.273364,0.329338,1.602702,149605
2026-04-30 15:54:35,548,1.303184,0.294008,1.597192,150153
2026-04-30 15:54:35,549,1.268063,0.299888,1.567951,150699
2026-04-30 15:54:35,550,1.311861,0.335386,1.647247,151251
2026-04-30 15:54:35,551,1.269087,0.317389,1.586476,151797
2026-04-30 15:54:35,552,1.289768,0.333868,1.623637,152353
2026-04-30 15:54:35,553,1.237226,0.323266,1.560492,152905
2026-04-30 15:54:35,554,1.302612,0.315460,1.618072,153453
2026-04-30 15:54:35,555,1.314481,0.319682,1.634162,154011
2026-04-30 15:54:35,556,1.314071,0.320489,1.634560,154567
2026-04-30 15:54:35,557,1.314917,0.316992,1.631909,155125
2026-04-30 15:54:35,559,1.310541,0.320976,1.631517,156235
2026-04-30 15:54:35,558,1.331968,0.365487,1.697455,155679
2026-04-30 15:54:35,560,1.342392,0.339799,1.682191,156797
2026-04-30 15:54:35,561,1.328654,0.353662,1.682316,157357
2026-04-30 15:54:35,562,1.339073,0.326972,1.666044,157917
2026-04-30 15:54:35,563,1.319019,0.319904,1.638923,158485
2026-04-30 15:54:35,564,1.342173,0.329125,1.671298,159045
2026-04-30 15:54:35,565,1.359255,0.325259,1.684514,159613
2026-04-30 15:54:35,566,1.332376,0.333380,1.665756,160173
2026-04-30 15:54:35,567,1.353320,0.323753,1.677073,160743
2026-04-30 15:54:35,568,1.360377,0.345546,1.705923,161313
2026-04-30 15:54:35,569,1.404336,0.377118,1.781454,161875
2026-04-30 15:54:35,570,1.358630,0.318820,1.677449,162445
2026-04-30 15:54:35,572,1.326505,0.342833,1.669339,163591
2026-04-30 15:54:35,571,1.384044,0.346591,1.730635,163017
2026-04-30 15:54:35,573,1.423227,0.323489,1.746716,164157
2026-04-30 15:54:35,574,1.439473,0.387123,1.826595,164731
2026-04-30 15:54:35,575,1.417013,0.388047,1.805060,165307
2026-04-30 15:54:35,576,1.405614,0.349587,1.755201,165887
2026-04-30 15:54:35,577,1.408772,0.346902,1.755674,166463
2026-04-30 15:54:35,578,1.410609,0.341403,1.752012,167043
2026-04-30 15:54:35,579,1.427506,0.352127,1.779632,167617
2026-04-30 15:54:35,580,1.417547,0.354581,1.772128,168201
2026-04-30 15:54:35,581,1.448450,0.342580,1.791030,168773
2026-04-30 15:54:35,583,1.444559,0.376882,1.821441,169937
2026-04-30 15:54:35,582,1.478868,0.351537,1.830406,169357
2026-04-30 15:54:35,584,1.456759,0.373030,1.829789,170529
2026-04-30 15:54:35,585,1.382028,0.371695,1.753722,171113
2026-04-30 15:54:35,586,1.436314,0.372313,1.808627,171699
2026-04-30 15:54:35,587,1.440785,0.381485,1.822270,172281
2026-04-30 15:54:35,588,1.447128,0.355794,1.802922,172873
2026-04-30 15:54:35,589,1.473748,0.309874,1.783622,173461
2026-04-30 15:54:35,591,1.450755,0.357620,1.808376,174633
2026-04-30 15:54:35,590,1.466316,0.386659,1.852975,174043
2026-04-30 15:54:35,592,1.487689,0.438032,1.925722,175229
2026-04-30 15:54:35,593,1.465685,0.442503,1.908188,175821
2026-04-30 15:54:35,594,1.483214,0.430398,1.913612,176413
2026-04-30 15:54:35,596,1.522805,0.390293,1.913098,177605
2026-04-30 15:54:35,595,1.570582,0.392690,1.963271,177013
2026-04-30 15:54:35,597,1.567323,0.371715,1.939039,178203
2026-04-30 15:54:35,598,1.564905,0.376176,1.941081,178797
2026-04-30 15:54:35,599,1.569671,0.358273,1.927944,179395
2026-04-30 15:54:35,600,1.535386,0.415994,1.951380,179999
2026-04-30 15:54:35,601,1.507530,0.410711,1.918241,180595
2026-04-30 15:54:35,602,1.465005,0.409112,1.874117,181201
2026-04-30 15:54:35,603,1.521910,0.376644,1.898555,181803
2026-04-30 15:54:35,604,1.513597,0.349815,1.863412,182407
2026-04-30 15:54:35,605,1.575329,0.360987,1.936316,183011
2026-04-30 15:54:35,606,1.550540,0.346117,1.896657,183613
2026-04-30 15:54:35,607,1.582961,0.392816,1.975778,184221
2026-04-30 15:54:35,608,1.619607,0.378045,1.997652,184833
2026-04-30 15:54:35,609,1.619846,0.359117,1.978963,185439
2026-04-30 15:54:35,610,1.570024,0.396983,1.967007,186049
2026-04-30 15:54:35,612,1.584974,0.358122,1.943096,187271
2026-04-30 15:54:35,611,1.632392,0.357119,1.989511,186653
2026-04-30 15:54:35,613,1.604954,0.374834,1.979788,187885
2026-04-30 15:54:35,614,1.618836,0.374396,1.993232,188495
2026-04-30 15:54:35,615,1.623493,0.393192,2.016686,189103
2026-04-30 15:54:35,616,1.614388,0.380027,1.994414,189727
2026-04-30 15:54:35,617,1.605225,0.386780,1.992005,190341
2026-04-30 15:54:35,618,1.606829,0.424937,2.031766,190955
2026-04-30 15:54:35,619,1.612994,0.402253,2.015247,191579
2026-04-30 15:54:35,620,1.672702,0.382927,2.055629,192199
2026-04-30 15:54:35,621,1.641274,0.357553,1.998826,192819
2026-04-30 15:54:35,622,1.737118,0.359331,2.096449,193439
2026-04-30 15:54:35,623,1.684630,0.387609,2.072239,194063
2026-04-30 15:54:35,624,1.661896,0.415443,2.077339,194681
2026-04-30 15:54:35,625,1.723476,0.398622,2.122097,195311
2026-04-30 15:54:35,626,1.718684,0.381568,2.100251,195935
2026-04-30 15:54:35,627,1.716338,0.370266,2.086604,196565
2026-04-30 15:54:35,628,1.690270,0.359297,2.049567,197189
2026-04-30 15:54:35,629,1.738097,0.379808,2.117905,197819
2026-04-30 15:54:35,630,1.705457,0.361093,2.066551,198447
2026-04-30 15:54:35,631,1.748677,0.379214,2.127891,199075
2026-04-30 15:54:35,632,1.780774,0.368157,2.148930,199711
2026-04-30 15:54:35,633,1.689799,0.384424,2.074223,200339
2026-04-30 15:54:35,634,1.739711,0.425584,2.165295,200973
2026-04-30 15:54:35,635,1.705748,0.400004,2.105752,201611
2026-04-30 15:54:35,636,1.783342,0.417465,2.200807,202247
2026-04-30 15:54:35,637,1.773416,0.363326,2.136742,202877
2026-04-30 15:54:35,638,1.781948,0.385209,2.167157,203517
2026-04-30 15:54:35,639,1.768080,0.374927,2.143007,204151
2026-04-30 15:54:35,640,1.757128,0.479370,2.236498,204797
2026-04-30 15:54:35,641,1.794324,0.438701,2.233025,205437
2026-04-30 15:54:35,642,1.872123,0.422682,2.294805,206079
2026-04-30 15:54:35,643,1.839734,0.395215,2.234948,206719
2026-04-30 15:54:35,644,1.886258,0.514480,2.400738,207365
2026-04-30 15:54:35,645,1.846753,0.392200,2.238953,208011
2026-04-30 15:54:35,646,1.841260,0.377681,2.218941,208653
2026-04-30 15:54:35,647,1.838111,0.401940,2.240051,209299
2026-04-30 15:54:35,648,1.843674,0.458828,2.302502,209951
2026-04-30 15:54:35,649,1.838248,0.480170,2.318418,210599
2026-04-30 15:54:35,650,1.831553,0.463549,2.295103,211241
2026-04-30 15:54:35,651,1.804997,0.481052,2.286049,211889
2026-04-30 15:54:35,652,1.834504,0.427427,2.261931,212551
2026-04-30 15:54:35,653,1.875110,0.451350,2.326460,213201
2026-04-30 15:54:35,654,1.834716,0.442527,2.277244,213847
2026-04-30 15:54:35,655,1.868363,0.484669,2.353032,214511
2026-04-30 15:54:35,656,1.870371,0.423520,2.293892,215169
2026-04-30 15:54:35,657,1.904198,0.456014,2.360212,215815
2026-04-30 15:54:35,658,1.873047,0.420312,2.293359,216481
2026-04-30 15:54:35,659,1.897309,0.443374,2.340682,217141
2026-04-30 15:54:35,660,1.959754,0.404475,2.364229,217797
2026-04-30 15:54:35,661,1.902338,0.416961,2.319299,218455
2026-04-30 15:54:35,662,1.886321,0.411250,2.297572,219113
2026-04-30 15:54:35,663,1.934632,0.419623,2.354255,219775
2026-04-30 15:54:35,664,1.877964,0.609493,2.487457,220445
2026-04-30 15:54:35,665,1.937456,0.613007,2.550463,221109
2026-04-30 15:54:35,666,1.955839,0.589558,2.545397,221773
2026-04-30 15:54:35,667,1.983417,0.481519,2.464937,222441
2026-04-30 15:54:35,668,2.045617,0.489274,2.534891,223105
2026-04-30 15:54:35,669,2.037801,0.490205,2.528007,223775
2026-04-30 15:54:35,670,2.073668,0.565524,2.639192,224445
2026-04-30 15:54:35,671,2.071060,0.558206,2.629266,225115
2026-04-30 15:54:35,672,2.013727,0.432749,2.446476,225791
2026-04-30 15:54:35,673,2.132271,0.449351,2.581622,226455
2026-04-30 15:54:35,674,2.033678,0.435994,2.469671,227133
2026-04-30 15:54:35,675,2.090959,0.513409,2.604368,227803
2026-04-30 15:54:35,676,2.115426,0.450357,2.565783,228485
2026-04-30 15:54:35,677,2.082421,0.416807,2.499228,229165
2026-04-30 15:54:35,678,2.033691,0.431021,2.464712,229837
2026-04-30 15:54:35,679,2.042081,0.434050,2.476130,230517
2026-04-30 15:54:35,680,2.017466,0.574992,2.592458,231195
2026-04-30 15:54:35,681,1.972808,0.633675,2.606484,231871
2026-04-30 15:54:35,682,2.054181,0.669811,2.723992,232559
2026-04-30 15:54:35,683,2.128548,0.577169,2.705716,233241
2026-04-30 15:54:35,684,2.234395,0.545315,2.779710,233923
2026-04-30 15:54:35,685,2.146096,0.538403,2.684499,234607
2026-04-30 15:54:35,686,2.177441,0.551845,2.729286,235295
2026-04-30 15:54:35,687,2.178300,0.628178,2.806477,235977
2026-04-30 15:54:35,688,2.160079,0.512234,2.672313,236673
2026-04-30 15:54:35,689,2.151777,0.507069,2.658846,237357
2026-04-30 15:54:35,690,2.112965,0.506398,2.619362,238043
2026-04-30 15:54:35,691,2.116559,0.573426,2.689985,238733
2026-04-30 15:54:35,692,2.149573,0.514976,2.664549,239427
2026-04-30 15:54:35,693,2.152982,0.525986,2.678968,240121
2026-04-30 15:54:35,694,2.077590,0.477849,2.555440,240811
2026-04-30 15:54:35,695,2.114595,0.481741,2.596336,241509
2026-04-30 15:54:35,696,2.065873,0.589215,2.655088,242201
2026-04-30 15:54:35,697,2.069786,0.595830,2.665616,242899
2026-04-30 15:54:35,698,2.113221,0.567187,2.680408,243595
2026-04-30 15:54:35,699,2.083324,0.486018,2.569343,244297
2026-04-30 15:54:35,700,2.092384,0.601237,2.693621,244997
2026-04-30 15:54:35,701,2.143052,0.646484,2.789536,245691
2026-04-30 15:54:35,702,2.177669,0.592535,2.770204,246393
2026-04-30 15:54:35,703,2.193437,0.613465,2.806902,247099
2026-04-30 15:54:35,704,2.344254,0.609030,2.953284,247805
2026-04-30 15:54:35,705,2.386816,0.623548,3.010364,248505
2026-04-30 15:54:35,706,2.382453,0.581313,2.963766,249205
2026-04-30 15:54:35,707,2.398797,0.623809,3.022606,249923
2026-04-30 15:54:35,708,2.366365,0.565570,2.931935,250621
2026-04-30 15:54:35,709,2.368502,0.503716,2.872218,251337
2026-04-30 15:54:35,710,2.377331,0.480325,2.857656,252043
2026-04-30 15:54:35,711,2.368221,0.510176,2.878397,252751
2026-04-30 15:54:35,712,2.309772,0.762219,3.071991,253469
2026-04-30 15:54:35,713,2.377126,0.664722,3.041848,254181
2026-04-30 15:54:35,714,2.403097,0.548427,2.951524,254893
2026-04-30 15:54:35,715,2.480463,0.552494,3.032956,255609
2026-04-30 15:54:35,716,2.465515,0.552060,3.017576,256319
2026-04-30 15:54:35,717,2.460760,0.546082,3.006842,257043
2026-04-30 15:54:35,718,2.446374,0.601393,3.047766,257749
2026-04-30 15:54:35,719,2.291457,0.636490,2.927947,258475
2026-04-30 15:54:35,720,2.351004,0.726875,3.077880,259199
2026-04-30 15:54:35,722,2.376240,0.569285,2.945525,260629
2026-04-30 15:54:35,721,2.368819,0.601993,2.970812,259919
2026-04-30 15:54:35,723,2.440356,0.627432,3.067788,261361
2026-04-30 15:54:35,724,2.453290,0.629570,3.082860,262081
2026-04-30 15:54:35,725,2.444047,0.672135,3.116183,262809
2026-04-30 15:54:35,726,2.452057,0.679681,3.131739,263535
2026-04-30 15:54:35,727,2.592847,0.611063,3.203910,264259
2026-04-30 15:54:35,728,2.478622,0.683388,3.162010,264983
2026-04-30 15:54:35,729,2.517119,0.703483,3.220603,265711
2026-04-30 15:54:35,730,2.578274,0.703780,3.282054,266445
2026-04-30 15:54:35,731,2.532062,0.763589,3.295651,267177
2026-04-30 15:54:35,732,2.621437,0.675819,3.297256,267899
2026-04-30 15:54:35,733,2.625441,0.665080,3.290521,268635
2026-04-30 15:54:35,734,2.563320,0.676108,3.239428,269371
2026-04-30 15:54:35,735,2.594265,0.716140,3.310405,270105
2026-04-30 15:54:35,736,2.650256,0.605048,3.255304,270837
2026-04-30 15:54:35,737,2.626293,0.564564,3.190858,271575
2026-04-30 15:54:35,738,2.570024,0.616929,3.186954,272317
2026-04-30 15:54:35,739,2.476802,0.653204,3.130006,273055
2026-04-30 15:54:35,740,2.448587,0.763693,3.212280,273797
2026-04-30 15:54:35,741,2.502157,0.745174,3.247331,274535
2026-04-30 15:54:35,742,2.484375,0.670889,3.155264,275275
2026-04-30 15:54:35,743,2.585661,0.661656,3.247317,276013
2026-04-30 15:54:35,744,2.543192,0.711762,3.254954,276761
2026-04-30 15:54:35,745,2.538217,0.666703,3.204920,277503
2026-04-30 15:54:35,746,2.565002,0.722280,3.287283,278253
2026-04-30 15:54:35,747,2.593473,0.747380,3.340853,278995
2026-04-30 15:54:35,748,2.565368,0.804906,3.370274,279749
2026-04-30 15:54:35,749,2.552275,0.704709,3.256984,280493
2026-04-30 15:54:35,750,2.590413,0.683302,3.273715,281247
2026-04-30 15:54:35,751,2.597252,0.742551,3.339802,281993
2026-04-30 15:54:35,752,2.602893,0.646709,3.249602,282747
2026-04-30 15:54:35,753,2.543557,0.659785,3.203342,283491
2026-04-30 15:54:35,754,2.553756,0.667680,3.221436,284257
2026-04-30 15:54:35,755,2.564903,0.704300,3.269203,284997
2026-04-30 15:54:35,756,2.515345,0.680661,3.196006,285755
2026-04-30 15:54:35,757,2.602880,0.713452,3.316332,286523
2026-04-30 15:54:35,758,2.522068,0.648202,3.170269,287275
2026-04-30 15:54:35,759,2.482881,0.634414,3.117295,288031
2026-04-30 15:54:35,760,2.464529,0.641318,3.105848,288793
2026-04-30 15:54:35,761,2.511396,0.707601,3.218997,289555
2026-04-30 15:54:35,762,2.473483,0.680462,3.153946,290315
2026-04-30 15:54:35,763,2.471641,0.661414,3.133055,291075
2026-04-30 15:54:35,764,2.529319,0.688883,3.218202,291839
2026-04-30 15:54:35,765,2.456248,0.872234,3.328482,292601
2026-04-30 15:54:35,766,2.531055,0.716200,3.247255,293367
2026-04-30 15:54:35,767,2.690471,0.759671,3.450143,294137
2026-04-30 15:54:35,768,2.960012,0.769311,3.729323,294901
2026-04-30 15:54:35,769,2.901700,0.704948,3.606647,295669
2026-04-30 15:54:35,770,2.839398,0.709385,3.548783,296449
2026-04-30 15:54:35,771,2.918662,0.666749,3.585411,297215
2026-04-30 15:54:35,772,2.839249,0.693460,3.532709,297987
2026-04-30 15:54:35,773,2.772605,0.679394,3.451999,298755
2026-04-30 15:54:35,774,2.716351,0.672384,3.388735,299533
2026-04-30 15:54:35,775,2.604311,0.630721,3.235032,300299
2026-04-30 15:54:35,776,2.525612,0.666955,3.192567,301085
2026-04-30 15:54:35,777,2.537943,0.704052,3.241994,301851
2026-04-30 15:54:35,778,2.568894,0.717250,3.286144,302641
2026-04-30 15:54:35,779,2.522074,0.663283,3.185357,303415
2026-04-30 15:54:35,780,2.583047,0.688001,3.271047,304193
2026-04-30 15:54:35,782,2.569866,0.638848,3.208715,305751
2026-04-30 15:54:35,781,2.605372,0.742327,3.347698,304977
2026-04-30 15:54:35,783,2.616360,0.783525,3.399885,306533
2026-04-30 15:54:35,784,2.775814,0.694067,3.469882,307319
2026-04-30 15:54:35,785,2.760742,0.691585,3.452327,308103
2026-04-30 15:54:35,786,2.756871,0.721844,3.478715,308891
2026-04-30 15:54:35,787,2.782917,0.661711,3.444628,309669
2026-04-30 15:54:35,788,3.002304,0.749060,3.751364,310461
2026-04-30 15:54:35,789,2.894172,0.742322,3.636495,311247
2026-04-30 15:54:35,790,3.016369,0.734506,3.750875,312033
2026-04-30 15:54:35,791,2.830165,0.673035,3.503200,312827
2026-04-30 15:54:35,792,2.736135,0.748685,3.484820,313625
2026-04-30 15:54:35,793,2.712672,0.760507,3.473179,314419
2026-04-30 15:54:35,794,2.705978,0.818738,3.524717,315209
2026-04-30 15:54:35,795,2.701061,0.803530,3.504591,315993
2026-04-30 15:54:35,796,2.835935,0.706512,3.542446,316795
2026-04-30 15:54:35,797,2.814937,0.789220,3.604157,317591
2026-04-30 15:54:35,798,2.809199,0.749294,3.558492,318389
2026-04-30 15:54:35,799,2.861201,0.750558,3.611759,319193
2026-04-30 15:54:35,800,2.906237,0.779530,3.685767,319989
2026-04-30 15:54:35,801,2.948668,0.760937,3.709605,320787
2026-04-30 15:54:35,802,2.914597,0.767316,3.681913,321595
2026-04-30 15:54:35,803,2.828136,0.821040,3.649176,322395
2026-04-30 15:54:35,804,2.889155,0.731694,3.620849,323199
2026-04-30 15:54:35,805,2.870757,0.696025,3.566782,323997
2026-04-30 15:54:35,806,2.982363,0.722306,3.704669,324807
2026-04-30 15:54:35,807,2.840598,0.668328,3.508926,325613
2026-04-30 15:54:35,808,2.840716,0.722898,3.563614,326423
2026-04-30 15:54:35,809,2.862165,0.732485,3.594651,327233
2026-04-30 15:54:35,810,2.742271,0.699506,3.441777,328033
2026-04-30 15:54:35,811,2.769328,0.736952,3.506280,328851
2026-04-30 15:54:35,812,2.819737,0.775454,3.595191,329659
2026-04-30 15:54:35,813,2.777294,0.804866,3.582160,330475
2026-04-30 15:54:35,814,2.862689,0.811133,3.673822,331283
2026-04-30 15:54:35,815,2.993597,0.862528,3.856125,332099
2026-04-30 15:54:35,816,3.126774,0.775900,3.902673,332913
2026-04-30 15:54:35,817,3.161358,0.788540,3.949898,333733
2026-04-30 15:54:35,818,3.114649,0.813488,3.928137,334555
2026-04-30 15:54:35,819,3.098151,0.754481,3.852631,335367
2026-04-30 15:54:35,821,3.039963,0.717995,3.757958,337009
2026-04-30 15:54:35,820,3.124481,0.790637,3.915118,336193
2026-04-30 15:54:35,822,3.019994,0.766539,3.786533,337833
2026-04-30 15:54:35,823,3.062722,0.762685,3.825408,338659
2026-04-30 15:54:35,824,3.053685,0.781206,3.834891,339475
2026-04-30 15:54:35,826,3.035501,0.742751,3.778251,341121
2026-04-30 15:54:35,825,3.074659,0.786464,3.861123,340311
2026-04-30 15:54:35,827,3.025101,0.785696,3.810797,341953
2026-04-30 15:54:35,828,2.981987,0.754034,3.736021,342783
2026-04-30 15:54:35,829,3.055279,0.831001,3.886280,343611
2026-04-30 15:54:35,830,3.015877,0.888504,3.904381,344435
2026-04-30 15:54:35,831,2.967479,0.774085,3.741564,345259
2026-04-30 15:54:35,832,2.994137,0.780072,3.774209,346101
2026-04-30 15:54:35,833,2.983331,0.769085,3.752417,346939
2026-04-30 15:54:35,834,3.073673,0.772234,3.845907,347761
2026-04-30 15:54:35,835,3.094508,0.755761,3.850270,348597
2026-04-30 15:54:35,836,3.015930,0.695040,3.710969,349435
2026-04-30 15:54:35,837,3.116220,0.790932,3.907152,350277
2026-04-30 15:54:35,838,2.930233,0.770921,3.701155,351105
2026-04-30 15:54:35,839,2.989983,0.725212,3.715195,351951
2026-04-30 15:54:35,840,2.932721,0.829005,3.761726,352781
2026-04-30 15:54:35,841,2.976358,0.740822,3.717180,353635
2026-04-30 15:54:35,842,3.067175,0.766832,3.834006,354475
2026-04-30 15:54:35,843,2.990463,0.851688,3.842151,355315
2026-04-30 15:54:35,844,3.049858,0.717978,3.767835,356147
