run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,shape_fit_attempted,shape_fit_resolved,shape_fit_nonconcave,shape_fit_failed,ulp_step_adjusted,eps_ulps_bumped
2026-04-30 14:08:51,2,0.000599,0.001227,0.001826,3,1,0.500000000000,0,0,0,0,0,0,0,0,0
2026-04-30 14:08:51,3,0.000361,0.000991,0.001352,5,3,0.633974596216,0,0,0,0,0,0,0,0,0
