run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points
2026-04-30 15:25:16,2,0.000075,0.000819,0.000894,3
2026-04-30 15:25:16,3,0.000053,0.001029,0.001082,5
2026-04-30 15:25:16,4,0.000080,0.000683,0.000763,9
