run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,shape_fit_attempted,shape_fit_resolved,shape_fit_nonconcave,shape_fit_failed,ulp_step_adjusted,eps_ulps_bumped
2026-04-30 16:19:46,161,0.617199,0.023426,0.640625,12961,121,0.651240911128,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,162,0.608926,0.036950,0.645877,13123,111,0.650306748466,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,163,0.644756,0.026094,0.670850,13285,115,0.652439024390,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,164,0.603252,0.024243,0.627496,13449,119,0.651521279802,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,165,0.610733,0.026589,0.637322,13613,109,0.650602409639,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,166,0.622867,0.038049,0.660916,13779,121,0.649706495335,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,167,0.593914,0.028583,0.622497,13945,121,0.651791638348,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,168,0.615598,0.036887,0.652484,14113,111,0.650887573964,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,169,0.605571,0.026105,0.631676,14281,119,0.650005703877,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,170,0.617236,0.035527,0.652763,14451,125,0.652052513478,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,171,0.643730,0.028789,0.672519,14621,115,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,172,0.651076,0.027490,0.678566,14793,125,0.650294537822,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,173,0.659922,0.031882,0.691803,14965,123,0.649439741615,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,174,0.645221,0.026844,0.672065,15139,117,0.651428571429,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,175,0.663207,0.030837,0.694044,15313,127,0.650573527580,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,176,0.703331,0.027845,0.731176,15489,125,0.649731515178,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,177,0.686553,0.029532,0.716084,15665,125,0.651685393258,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,178,0.687114,0.059392,0.746506,15843,125,0.650843168009,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,179,0.690966,0.028572,0.719538,16021,123,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,180,0.722839,0.029499,0.752338,16201,131,0.651933701657,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,181,0.708951,0.030412,0.739363,16381,129,0.651103921346,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,182,0.716289,0.031333,0.747623,16563,123,0.650273224044,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,183,0.736441,0.040093,0.776534,16745,131,0.649461369517,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,184,0.740226,0.030959,0.771185,16929,133,0.651356219849,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,185,0.750598,0.034257,0.784854,17113,123,0.650537634409,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,186,0.745024,0.032721,0.777745,17299,131,0.649737324175,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,187,0.785118,0.031658,0.816776,17485,137,0.651600468188,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,188,0.757091,0.033470,0.790561,17673,127,0.650793650794,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,189,0.773085,0.032413,0.805498,17861,133,0.650004566224,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,190,0.767305,0.035989,0.803294,18051,139,0.651837045614,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,191,0.771386,0.033723,0.805108,18241,131,0.651041666667,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,192,0.805150,0.032647,0.837797,18433,135,0.650263501884,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,193,0.807679,0.038644,0.846323,18625,141,0.652066307925,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,194,0.808441,0.043558,0.851999,18819,135,0.651282051282,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,195,0.834680,0.035148,0.869828,19013,137,0.650514512510,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,196,0.822094,0.036525,0.858619,19209,135,0.649746192893,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,197,0.834002,0.035594,0.869596,19403,145,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,198,0.831982,0.038543,0.870525,19603,139,0.650757956461,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,199,0.864435,0.040924,0.905359,19801,137,0.650000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,200,0.861747,0.053410,0.915157,20001,143,0.651741293532,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,201,0.877071,0.036453,0.913524,20201,143,0.650994170810,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,202,0.891260,0.039219,0.930480,20403,135,0.650246305419,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,204,0.907932,0.038930,0.946862,20809,143,0.651223472905,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,203,0.927299,0.039534,0.966833,20605,145,0.651960784314,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,205,0.916017,0.039241,0.955257,21013,139,0.650485436893,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,206,0.919065,0.039708,0.958774,21219,153,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,207,0.956649,0.039424,0.996073,21425,145,0.651446161784,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,208,0.962504,0.041572,1.004076,21633,145,0.650717703349,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,209,0.923816,0.040228,0.964045,21841,149,0.650003737861,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,210,0.948201,0.043544,0.991746,22049,149,0.651662519483,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,211,0.949235,0.045861,0.995096,22261,147,0.650943396226,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,212,0.989322,0.048909,1.038231,22473,147,0.650238381906,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,213,0.978037,0.051683,1.029720,22685,151,0.651872812223,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,214,0.991351,0.044733,1.036084,22899,147,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,215,1.013472,0.045778,1.059251,23113,149,0.650466509117,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,216,1.020174,0.046571,1.066745,23329,157,0.652077291506,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,217,1.015599,0.071035,1.086634,23543,151,0.651376146789,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,218,1.068152,0.054272,1.122424,23763,153,0.650688387274,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,219,1.069664,0.046125,1.115789,23981,159,0.652276195118,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,220,1.084061,0.052797,1.136858,24201,161,0.651583710407,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,221,1.092611,0.046716,1.139327,24421,161,0.650904269683,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,222,1.077357,0.060353,1.137710,24643,157,0.652469748050,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,223,1.090640,0.051846,1.142486,24865,161,0.651785714286,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,224,1.112496,0.050323,1.162819,25089,157,0.651114396142,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,225,1.089559,0.048843,1.138402,25311,161,0.652658163349,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,226,1.112626,0.049419,1.162045,25539,161,0.651982378855,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,227,1.111908,0.049650,1.161558,25765,161,0.651318993830,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,228,1.152872,0.058373,1.211245,25993,157,0.652841642898,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,229,1.125395,0.050901,1.176296,26221,165,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,230,1.144218,0.051534,1.195751,26451,159,0.651518278124,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,231,1.145814,0.070599,1.216413,26681,159,0.650862068966,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,232,1.190075,0.065160,1.255235,26913,167,0.652360515021,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,233,1.218466,0.054464,1.272931,27145,171,0.651712453359,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,234,1.209433,0.053051,1.262484,27379,159,0.651063829787,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,235,1.216921,0.063163,1.280084,27613,169,0.652542372881,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,236,1.255033,0.053277,1.308310,27849,177,0.651901713524,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,237,1.240134,0.064483,1.304617,28085,163,0.651260504202,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,238,1.230251,0.056205,1.286457,28323,173,0.652719665272,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,239,1.245269,0.069350,1.314619,28561,171,0.652086242911,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,240,1.281656,0.056076,1.337733,28799,167,0.651452282158,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,241,1.271442,0.063305,1.334747,29041,169,0.650829279559,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,242,1.292222,0.062593,1.354815,29283,171,0.652266216710,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,243,1.280062,0.085328,1.365389,29525,175,0.651639344262,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,244,1.345049,0.069065,1.414113,29769,171,0.651023176747,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,245,1.314376,0.057332,1.371708,30013,171,0.652441801568,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,246,1.324043,0.064784,1.388827,30259,179,0.651821862348,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,247,1.362014,0.059374,1.421388,30505,175,0.651212383492,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,248,1.399791,0.059731,1.459522,30753,175,0.652613156101,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,249,1.383063,0.069743,1.452806,31001,177,0.652000000000,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,250,1.406578,0.064593,1.471171,31251,179,0.651397067961,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,251,1.373240,0.072248,1.445489,31501,173,0.650800617049,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,253,1.398298,0.062797,1.461095,32005,179,0.651577390373,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,252,1.434801,0.064407,1.499208,31753,179,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,254,1.415486,0.069042,1.484527,32259,175,0.650987205567,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,255,1.427317,0.082369,1.509685,32511,185,0.652343750000,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,256,1.478016,0.084657,1.562674,32769,187,0.651753503468,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,257,1.474780,0.068517,1.543296,33025,179,0.651162790698,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,258,1.499467,0.064748,1.564215,33283,183,0.652509652510,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,259,1.481642,0.069709,1.551351,33541,183,0.651925552938,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,260,1.510760,0.063956,1.574716,33801,187,0.651340996169,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,261,1.528244,0.067807,1.596051,34061,185,0.650765774785,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,262,1.514826,0.078001,1.592828,34323,181,0.652093677827,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,263,1.533118,0.067297,1.600415,34585,187,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,265,1.525314,0.068449,1.593763,35113,181,0.652258010906,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,264,1.588439,0.068902,1.657341,34849,189,0.650945761224,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,266,1.584588,0.088928,1.673516,35379,193,0.651685393258,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,267,1.665574,0.069564,1.735138,35645,191,0.651121718569,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,268,1.678102,0.075428,1.753531,35913,185,0.652418679027,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,269,1.667589,0.084522,1.752111,36181,195,0.651851851852,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,270,1.703232,0.070476,1.773709,36451,191,0.651293780613,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,271,1.703209,0.068915,1.772123,36721,185,0.650741270744,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,272,1.740362,0.069978,1.810340,36993,193,0.652014652015,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,273,1.755613,0.083254,1.838867,37263,195,0.651462075293,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,274,1.657466,0.074513,1.731980,37537,191,0.650914945931,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,275,1.673868,0.079660,1.753529,37813,199,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,276,1.775409,0.093525,1.868934,38089,193,0.651626725002,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,277,1.772921,0.110915,1.883835,38363,203,0.651084873772,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,278,1.801105,0.073154,1.874259,38643,195,0.652329749104,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,279,1.855148,0.078108,1.933256,38921,195,0.651787846889,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,280,1.864072,0.074865,1.938936,39201,203,0.651245551601,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,281,1.893278,0.080977,1.974254,39481,199,0.652482269504,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,282,1.854366,0.076603,1.930969,39763,199,0.651945553137,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,283,1.898013,0.078611,1.976624,40045,203,0.651408450704,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,284,1.796872,0.096595,1.893466,40329,197,0.650879236616,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,285,1.884513,0.084461,1.968974,40613,201,0.652099951220,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,286,1.846836,0.083231,1.930066,40899,201,0.651567944251,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,287,1.837972,0.078120,1.916092,41185,197,0.651043670565,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,288,1.856613,0.079453,1.936066,41471,205,0.652251144151,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,289,1.921418,0.081744,2.003162,41761,209,0.651724137931,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,290,1.901273,0.078287,1.979561,42051,201,0.651204714449,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,291,1.918023,0.080380,1.998404,42341,205,0.652399230710,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,292,1.885068,0.078719,1.963787,42633,207,0.651877133106,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,293,1.977146,0.090776,2.067922,42925,205,0.651362472036,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,294,1.912547,0.103081,2.015628,43219,205,0.650852543121,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,295,1.966073,0.080473,2.046546,43513,203,0.652027027027,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,296,1.995886,0.088497,2.084383,43809,211,0.651517042904,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,297,2.052850,0.089944,2.142794,44105,211,0.651011701338,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,298,2.022053,0.089663,2.111717,44403,209,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,299,2.010975,0.096267,2.107242,44701,219,0.651668522645,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,300,2.023361,0.096780,2.120140,45001,211,0.651167687721,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,302,2.031792,0.115676,2.147468,45603,219,0.651817003069,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,301,2.092257,0.109425,2.201682,45299,209,0.652317880795,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,303,2.074709,0.090203,2.164912,45905,213,0.651315789474,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,304,2.127805,0.092225,2.220030,46207,217,0.652459016393,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,305,2.140357,0.093540,2.233897,46513,221,0.651962572384,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,306,2.125200,0.096760,2.221960,46819,215,0.651465798046,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,307,2.093047,0.101507,2.194554,47125,215,0.650975777130,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,308,2.119314,0.095159,2.214473,47433,221,0.652105315373,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,309,2.098021,0.112073,2.210093,47741,217,0.651612903226,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,310,2.204612,0.098834,2.303446,48051,219,0.651127121532,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,311,2.193306,0.104815,2.298121,48361,221,0.652245313557,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,312,2.183589,0.095701,2.279290,48669,217,0.651757188498,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,313,2.258096,0.096323,2.354419,48985,229,0.651275574242,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,314,2.231453,0.103746,2.335200,49299,221,0.652382645354,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,315,2.227169,0.102496,2.329666,49611,223,0.651898734177,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,316,2.259615,0.124644,2.384260,49929,225,0.651421217354,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,317,2.235237,0.099078,2.334315,50245,219,0.650947775993,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,318,2.343553,0.097954,2.441507,50563,223,0.652037617555,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,319,2.270806,0.102512,2.373319,50881,229,0.651564129881,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,320,2.305122,0.101952,2.407074,51201,227,0.651094645985,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,321,2.355111,0.103118,2.458228,51521,229,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,322,2.345874,0.107540,2.453414,51843,229,0.651704387904,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,323,2.363088,0.108726,2.471814,52165,225,0.651238796725,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,324,2.357476,0.104128,2.461605,52489,229,0.652307692308,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,325,2.371436,0.103501,2.474936,52813,237,0.651842064700,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,326,2.445060,0.126773,2.571833,53137,223,0.651376146789,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,327,2.417088,0.106474,2.523562,53465,233,0.652439024390,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,328,2.480428,0.102361,2.582790,53793,235,0.651977230876,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,329,2.546227,0.105900,2.652127,54121,225,0.651515151515,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,330,2.520944,0.148098,2.669043,54451,233,0.651058919064,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,331,2.546027,0.110461,2.656488,54781,231,0.652109954486,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,332,2.554071,0.109311,2.663381,55113,235,0.651651651652,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,333,2.568936,0.109585,2.678521,55445,235,0.651199096569,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,334,2.635690,0.110145,2.745834,55779,237,0.652240301148,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,335,2.587957,0.110907,2.698865,56113,241,0.651785714286,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,336,2.537188,0.137074,2.674261,56449,237,0.651336778513,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,337,2.609536,0.116179,2.725715,56783,235,0.652368334147,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,338,2.566035,0.124730,2.690765,57121,245,0.651917404130,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,339,2.599327,0.113268,2.712595,57461,245,0.651472030951,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,340,2.621149,0.112576,2.733725,57801,235,0.652494114545,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,341,2.624943,0.117595,2.742538,58141,241,0.652046783626,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,342,2.693959,0.121015,2.814973,58481,241,0.651604917627,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,343,2.679337,0.139130,2.818467,58825,237,0.651166539933,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,344,2.703705,0.113782,2.817487,59169,245,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,345,2.781862,0.118269,2.900131,59513,245,0.651735500074,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,346,2.733060,0.140034,2.873094,59857,247,0.651300518582,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,347,2.732573,0.122557,2.855130,60203,243,0.652298850575,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,348,2.768290,0.123228,2.891519,60553,249,0.651863837710,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,349,2.746130,0.139202,2.885332,60899,245,0.651432200868,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,350,2.836302,0.120349,2.956651,61251,247,0.652421652422,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,351,2.801550,0.119590,2.921140,61597,243,0.651989987928,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,352,2.829091,0.120393,2.949484,61953,257,0.651558073654,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,353,2.970399,0.139352,3.109751,62305,251,0.652542372881,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,354,2.889652,0.140575,3.030227,62657,249,0.652114006179,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,355,2.955864,0.156331,3.112194,63013,249,0.651685393258,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,356,3.002782,0.123196,3.125978,63369,253,0.651261810605,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,357,2.995880,0.124711,3.120592,63721,255,0.652235946058,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,358,3.121486,0.128918,3.250404,64083,251,0.651810584958,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,359,3.026936,0.129788,3.156724,64441,261,0.651390174920,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,360,3.004094,0.152564,3.156658,64801,255,0.652355859376,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,362,3.053342,0.132464,3.185806,65523,259,0.651516417645,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,361,3.056563,0.166053,3.222616,65159,253,0.651933701657,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,363,3.017107,0.137843,3.154950,65885,259,0.652473796238,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,364,3.010327,0.130395,3.140722,66249,255,0.652054794521,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,365,3.048267,0.132969,3.181236,66613,259,0.651640590949,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,366,3.141597,0.142974,3.284571,66979,259,0.652589159349,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,367,3.087604,0.166917,3.254521,67345,259,0.652173913043,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,368,3.118544,0.140444,3.258988,67711,259,0.651762745301,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,369,3.148178,0.139227,3.287405,68081,257,0.651351351351,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,370,3.227113,0.145815,3.372928,68449,255,0.652291105121,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,371,3.145174,0.150231,3.295405,68821,261,0.651882929546,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,372,3.201346,0.142301,3.343648,69193,265,0.651474530831,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,373,3.205111,0.134719,3.339830,69565,259,0.652406417112,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,374,3.289131,0.146503,3.435634,69939,259,0.652001190962,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,375,3.260028,0.144548,3.404576,70313,263,0.651595744681,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,376,3.247625,0.146210,3.393835,70689,265,0.652519893899,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,377,3.315873,0.146618,3.462491,71065,267,0.652117575330,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,378,3.392697,0.144760,3.537457,71443,275,0.651715039578,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,379,3.340609,0.151719,3.492328,71821,271,0.652631578947,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,380,3.372983,0.139131,3.512114,72201,269,0.652232126986,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,381,3.402416,0.140976,3.543392,72581,263,0.651832460733,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,382,3.453679,0.143963,3.597642,72963,269,0.651437167967,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,383,3.474719,0.158243,3.632962,73345,265,0.652344888883,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,384,3.471842,0.148272,3.620113,73729,271,0.651948051948,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,385,3.524793,0.150062,3.674855,74113,275,0.651555524232,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,386,3.557993,0.152280,3.710273,74499,269,0.652455902641,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,387,3.501769,0.163932,3.665701,74885,267,0.652061855670,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,388,3.507443,0.148646,3.656089,75273,277,0.651672055054,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,389,3.503956,0.147246,3.651202,75657,271,0.652565208599,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,390,3.589973,0.156179,3.746152,76051,279,0.652173913044,0,0,0,0,0,0,0,0,0
2026-04-30 16:19:46,391,3.529618,0.173308,3.702926,76441,277,0.651786802341,0,0,0,0,0,0,0,0,0
