run_started_at,n,compute_sec,write_sec,iter_total_sec,tie_points,local_min,max_local_min_p,hit_eps_floor,deadzone_used,deadzone_ambiguous,shape_fit_attempted,shape_fit_resolved,shape_fit_nonconcave,shape_fit_failed,ulp_step_adjusted,eps_ulps_bumped
2026-04-30 14:20:37,2,0.000384,0.001240,0.001624,3,1,0.500000000000,0,0,0,0,0,0,0,0,0
2026-04-30 14:20:37,3,0.000300,0.001159,0.001458,5,3,0.633974596216,0,0,0,0,0,0,0,0,0
